symbol,total_trades,win_rate,profit_factor,net_pnl,max_dd,atr_mult,min_sl,tp1,tp2,adx,session,room2h
GBPJPY,3,0.0,0.0,-1035.9122820424382,1.0358133178557356,1.0,10.0,1.5,2.0,30.0,peak,True
GBPJPY,5,40.0,0.563974217605802,-869.2782594504824,1.9713761642794356,1.0,12.0,1.0,1.5,30.0,peak,True
GBPJPY,5,40.0,0.6679861295779836,-661.9159945292922,1.9673419939784391,1.0,12.0,1.2,1.8,30.0,peak,True
GBPJPY,3,0.0,0.0,-1035.9122820424382,1.0358133178557356,1.0,12.0,1.5,2.0,30.0,peak,True
GBPJPY,5,40.0,0.5608774630604331,-886.8343463790807,1.9968433199206321,1.0,15.0,1.0,1.5,30.0,peak,True
GBPJPY,5,40.0,0.6643827506300415,-677.7991994055046,1.9927244764634537,1.0,15.0,1.2,1.8,30.0,peak,True
GBPJPY,3,0.0,0.0,-1050.5500000000466,1.050451050451091,1.0,15.0,1.5,2.0,30.0,peak,True
GBPJPY,5,40.0,0.5706364861294293,-868.5160858166928,1.9996197291913855,1.2,8.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1657.3826455246713,662.5530582098581,0.00029802453525674526,1.2,8.0,1.2,1.8,30.0,peak,True
GBPJPY,3,33.33333333333333,1624.750000000085,649.5000000000291,0.0003974171857187449,1.2,8.0,1.5,2.0,30.0,peak,True
GBPJPY,5,40.0,0.5706364861294293,-868.5160858166928,1.9996197291913855,1.2,10.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1657.3826455246713,662.5530582098581,0.00029802453525674526,1.2,10.0,1.2,1.8,30.0,peak,True
GBPJPY,3,33.33333333333333,1624.750000000085,649.5000000000291,0.0003974171857187449,1.2,10.0,1.5,2.0,30.0,peak,True
GBPJPY,5,40.0,0.5706364861294293,-868.5160858166928,1.9996197291913855,1.2,12.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1657.3826455246713,662.5530582098581,0.00029802453525674526,1.2,12.0,1.2,1.8,30.0,peak,True
GBPJPY,3,33.33333333333333,1624.750000000085,649.5000000000291,0.0003974171857187449,1.2,12.0,1.5,2.0,30.0,peak,True
GBPJPY,5,40.0,0.5706364861294293,-868.5160858166928,1.9996197291913855,1.2,15.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1657.3826455246713,662.5530582098581,0.00029802453525674526,1.2,15.0,1.2,1.8,30.0,peak,True
GBPJPY,3,33.33333333333333,1624.750000000085,649.5000000000291,0.0003974171857187449,1.2,15.0,1.5,2.0,30.0,peak,True
GBPJPY,3,0.0,0.0,-0.45000000001164153,0.00035000034999161885,1.5,8.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1856.8571428572404,649.550000000032,0.0003477400375020945,1.5,8.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.35000000000582077,0.00025000025000025,1.5,8.0,1.5,2.0,30.0,peak,True
GBPJPY,3,0.0,0.0,-0.45000000001164153,0.00035000034999161885,1.5,10.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1856.8571428572404,649.550000000032,0.0003477400375020945,1.5,10.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.35000000000582077,0.00025000025000025,1.5,10.0,1.5,2.0,30.0,peak,True
GBPJPY,3,0.0,0.0,-0.45000000001164153,0.00035000034999161885,1.5,12.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1856.8571428572404,649.550000000032,0.0003477400375020945,1.5,12.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.35000000000582077,0.00025000025000025,1.5,12.0,1.5,2.0,30.0,peak,True
GBPJPY,3,0.0,0.0,-0.45000000001164153,0.00035000034999161885,1.5,15.0,1.0,1.5,30.0,peak,True
GBPJPY,3,33.33333333333333,1856.8571428572404,649.550000000032,0.0003477400375020945,1.5,15.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.35000000000582077,0.00025000025000025,1.5,15.0,1.5,2.0,30.0,peak,True
GBPJPY,3,33.33333333333333,2166.3333333334467,649.6000000000349,0.00029806288928544415,1.8,8.0,1.0,1.5,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,8.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,8.0,1.5,2.0,30.0,peak,True
GBPJPY,3,33.33333333333333,2166.3333333334467,649.6000000000349,0.00029806288928544415,1.8,10.0,1.0,1.5,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,10.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,10.0,1.5,2.0,30.0,peak,True
GBPJPY,3,33.33333333333333,2166.3333333334467,649.6000000000349,0.00029806288928544415,1.8,12.0,1.0,1.5,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,12.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,12.0,1.5,2.0,30.0,peak,True
GBPJPY,3,33.33333333333333,2166.3333333334467,649.6000000000349,0.00029806288928544415,1.8,15.0,1.0,1.5,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,15.0,1.2,1.8,30.0,peak,True
GBPJPY,2,0.0,0.0,-0.3000000000029104,0.00020000019999728963,1.8,15.0,1.5,2.0,30.0,peak,True
GBPJPY,50,42.0,0.73286256042974,-7196.703974758711,7.699210112896647,1.0,8.0,1.0,1.5,15.0,full,False
GBPJPY,49,40.816326530612244,0.7623735254430721,-6191.58245214411,7.279019440669023,1.0,8.0,1.2,1.8,15.0,full,False
GBPJPY,48,37.5,0.8713744550987746,-3419.31580665597,7.6553299816614055,1.0,8.0,1.5,2.0,15.0,full,False
GBPJPY,50,42.0,0.73286256042974,-7196.703974758711,7.699210112896647,1.0,10.0,1.0,1.5,15.0,full,False
GBPJPY,49,40.816326530612244,0.7623735254430721,-6191.58245214411,7.279019440669023,1.0,10.0,1.2,1.8,15.0,full,False
GBPJPY,48,37.5,0.8713744550987746,-3419.31580665597,7.6553299816614055,1.0,10.0,1.5,2.0,15.0,full,False
GBPJPY,50,42.0,0.73286256042974,-7196.703974758711,7.699210112896647,1.0,12.0,1.0,1.5,15.0,full,False
GBPJPY,49,40.816326530612244,0.7623735254430721,-6191.58245214411,7.279019440669023,1.0,12.0,1.2,1.8,15.0,full,False
GBPJPY,48,37.5,0.8713744550987746,-3419.31580665597,7.6553299816614055,1.0,12.0,1.5,2.0,15.0,full,False
GBPJPY,50,42.0,0.7351578399486092,-7037.6326548961515,7.491348067447404,1.0,15.0,1.0,1.5,15.0,full,False
GBPJPY,49,40.816326530612244,0.7323253268503862,-6952.3227958348725,7.31354990044395,1.0,15.0,1.2,1.8,15.0,full,False
GBPJPY,48,37.5,0.8591486498922855,-3754.339454678775,7.8874020026519265,1.0,15.0,1.5,2.0,15.0,full,False
GBPJPY,47,44.680851063829785,0.7111266098246496,-6954.712357383367,7.432963862979808,1.2,8.0,1.0,1.5,15.0,full,False
GBPJPY,46,41.30434782608695,0.905572567945733,-2239.600848346905,5.040418238275352,1.2,8.0,1.2,1.8,15.0,full,False
GBPJPY,45,33.33333333333333,0.9134097921669055,-2114.7161598714592,5.048469822633341,1.2,8.0,1.5,2.0,15.0,full,False
GBPJPY,47,44.680851063829785,0.7111266098246496,-6954.712357383367,7.432963862979808,1.2,10.0,1.0,1.5,15.0,full,False
GBPJPY,46,41.30434782608695,0.905572567945733,-2239.600848346905,5.040418238275352,1.2,10.0,1.2,1.8,15.0,full,False
GBPJPY,45,33.33333333333333,0.9134097921669055,-2114.7161598714592,5.048469822633341,1.2,10.0,1.5,2.0,15.0,full,False
GBPJPY,47,44.680851063829785,0.7111266098246496,-6954.712357383367,7.432963862979808,1.2,12.0,1.0,1.5,15.0,full,False
GBPJPY,46,41.30434782608695,0.905572567945733,-2239.600848346905,5.040418238275352,1.2,12.0,1.2,1.8,15.0,full,False
GBPJPY,45,33.33333333333333,0.9134097921669055,-2114.7161598714592,5.048469822633341,1.2,12.0,1.5,2.0,15.0,full,False
GBPJPY,47,44.680851063829785,0.7111266098246496,-6954.712357383367,7.432963862979808,1.2,15.0,1.0,1.5,15.0,full,False
GBPJPY,46,41.30434782608695,0.905572567945733,-2239.600848346905,5.040418238275352,1.2,15.0,1.2,1.8,15.0,full,False
GBPJPY,45,33.33333333333333,0.9134097921669055,-2114.7161598714592,5.048469822633341,1.2,15.0,1.5,2.0,15.0,full,False
GBPJPY,41,43.90243902439025,1.0047017301833747,86.92656126154179,3.9578638955602106,1.5,8.0,1.0,1.5,15.0,full,False
GBPJPY,40,35.0,0.8829707494758084,-2390.1175293101405,5.6215843479159355,1.5,8.0,1.2,1.8,15.0,full,False
GBPJPY,40,30.0,0.9588347288516454,-849.9681298842916,6.605274984314429,1.5,8.0,1.5,2.0,15.0,full,False
GBPJPY,41,43.90243902439025,1.0047017301833747,86.92656126154179,3.9578638955602106,1.5,10.0,1.0,1.5,15.0,full,False
GBPJPY,40,35.0,0.8829707494758084,-2390.1175293101405,5.6215843479159355,1.5,10.0,1.2,1.8,15.0,full,False
GBPJPY,40,30.0,0.9588347288516454,-849.9681298842916,6.605274984314429,1.5,10.0,1.5,2.0,15.0,full,False
GBPJPY,41,43.90243902439025,1.0047017301833747,86.92656126154179,3.9578638955602106,1.5,12.0,1.0,1.5,15.0,full,False
GBPJPY,40,35.0,0.8829707494758084,-2390.1175293101405,5.6215843479159355,1.5,12.0,1.2,1.8,15.0,full,False
GBPJPY,40,30.0,0.9588347288516454,-849.9681298842916,6.605274984314429,1.5,12.0,1.5,2.0,15.0,full,False
GBPJPY,41,43.90243902439025,1.0047017301833747,86.92656126154179,3.9578638955602106,1.5,15.0,1.0,1.5,15.0,full,False
GBPJPY,40,35.0,0.8829707494758084,-2390.1175293101405,5.6215843479159355,1.5,15.0,1.2,1.8,15.0,full,False
GBPJPY,40,30.0,0.9588347288516454,-849.9681298842916,6.605274984314429,1.5,15.0,1.5,2.0,15.0,full,False
GBPJPY,39,35.8974358974359,0.945994500326858,-904.8134438981942,6.496100707388615,1.8,8.0,1.0,1.5,15.0,full,False
GBPJPY,39,33.33333333333333,1.0126569706881317,215.67708251162549,6.283192446373458,1.8,8.0,1.2,1.8,15.0,full,False
GBPJPY,38,28.947368421052634,1.0603536075468138,982.1266012858687,6.53034631207311,1.8,8.0,1.5,2.0,15.0,full,False
GBPJPY,39,35.8974358974359,0.945994500326858,-904.8134438981942,6.496100707388615,1.8,10.0,1.0,1.5,15.0,full,False
GBPJPY,39,33.33333333333333,1.0126569706881317,215.67708251162549,6.283192446373458,1.8,10.0,1.2,1.8,15.0,full,False
GBPJPY,38,28.947368421052634,1.0603536075468138,982.1266012858687,6.53034631207311,1.8,10.0,1.5,2.0,15.0,full,False
GBPJPY,39,35.8974358974359,0.945994500326858,-904.8134438981942,6.496100707388615,1.8,12.0,1.0,1.5,15.0,full,False
GBPJPY,39,33.33333333333333,1.0126569706881317,215.67708251162549,6.283192446373458,1.8,12.0,1.2,1.8,15.0,full,False
GBPJPY,38,28.947368421052634,1.0603536075468138,982.1266012858687,6.53034631207311,1.8,12.0,1.5,2.0,15.0,full,False
GBPJPY,39,35.8974358974359,0.945994500326858,-904.8134438981942,6.496100707388615,1.8,15.0,1.0,1.5,15.0,full,False
GBPJPY,39,33.33333333333333,1.0126569706881317,215.67708251162549,6.283192446373458,1.8,15.0,1.2,1.8,15.0,full,False
GBPJPY,38,28.947368421052634,1.0603536075468138,982.1266012858687,6.53034631207311,1.8,15.0,1.5,2.0,15.0,full,False
GBPJPY,22,45.45454545454545,0.853021929211193,-1566.3676866323076,3.500014593023198,1.0,8.0,1.0,1.5,15.0,full,True
GBPJPY,20,45.0,0.7545389128546368,-2385.2197079211473,3.4367143114005008,1.0,8.0,1.2,1.8,15.0,full,True
GBPJPY,14,35.714285714285715,0.8176281749605362,-1238.145860289238,3.3324267447669227,1.0,8.0,1.5,2.0,15.0,full,True
GBPJPY,22,45.45454545454545,0.853021929211193,-1566.3676866323076,3.500014593023198,1.0,10.0,1.0,1.5,15.0,full,True
GBPJPY,20,45.0,0.7545389128546368,-2385.2197079211473,3.4367143114005008,1.0,10.0,1.2,1.8,15.0,full,True
GBPJPY,14,35.714285714285715,0.8176281749605362,-1238.145860289238,3.3324267447669227,1.0,10.0,1.5,2.0,15.0,full,True
GBPJPY,22,45.45454545454545,0.853021929211193,-1566.3676866323076,3.500014593023198,1.0,12.0,1.0,1.5,15.0,full,True
GBPJPY,20,45.0,0.7545389128546368,-2385.2197079211473,3.4367143114005008,1.0,12.0,1.2,1.8,15.0,full,True
GBPJPY,14,35.714285714285715,0.8176281749605362,-1238.145860289238,3.3324267447669227,1.0,12.0,1.5,2.0,15.0,full,True
GBPJPY,22,45.45454545454545,0.8430154489382711,-1694.4242574599193,3.500014593023198,1.0,15.0,1.0,1.5,15.0,full,True
GBPJPY,20,45.0,0.7535617484017545,-2401.1029127973597,3.4367143114005008,1.0,15.0,1.2,1.8,15.0,full,True
GBPJPY,14,35.714285714285715,0.8158691183997957,-1252.7835782468464,3.3324267447669227,1.0,15.0,1.5,2.0,15.0,full,True
GBPJPY,20,45.0,0.6405136507091682,-3415.7396484803758,3.5149116829725595,1.2,8.0,1.0,1.5,15.0,full,True
GBPJPY,16,43.75,0.9755492744509887,-163.60823636759596,2.8873186331827774,1.2,8.0,1.2,1.8,15.0,full,True
GBPJPY,11,27.27272727272727,0.4440407665361193,-3177.119163132884,5.030863176164078,1.2,8.0,1.5,2.0,15.0,full,True
GBPJPY,20,45.0,0.6405136507091682,-3415.7396484803758,3.5149116829725595,1.2,10.0,1.0,1.5,15.0,full,True
GBPJPY,16,43.75,0.9755492744509887,-163.60823636759596,2.8873186331827774,1.2,10.0,1.2,1.8,15.0,full,True
GBPJPY,11,27.27272727272727,0.4440407665361193,-3177.119163132884,5.030863176164078,1.2,10.0,1.5,2.0,15.0,full,True
GBPJPY,20,45.0,0.6405136507091682,-3415.7396484803758,3.5149116829725595,1.2,12.0,1.0,1.5,15.0,full,True
GBPJPY,16,43.75,0.9755492744509887,-163.60823636759596,2.8873186331827774,1.2,12.0,1.2,1.8,15.0,full,True
GBPJPY,11,27.27272727272727,0.4440407665361193,-3177.119163132884,5.030863176164078,1.2,12.0,1.5,2.0,15.0,full,True
GBPJPY,20,45.0,0.6405136507091682,-3415.7396484803758,3.5149116829725595,1.2,15.0,1.0,1.5,15.0,full,True
GBPJPY,16,43.75,0.9755492744509887,-163.60823636759596,2.8873186331827774,1.2,15.0,1.2,1.8,15.0,full,True
GBPJPY,11,27.27272727272727,0.4440407665361193,-3177.119163132884,5.030863176164078,1.2,15.0,1.5,2.0,15.0,full,True
GBPJPY,13,38.46153846153847,0.8978966774345271,-455.1418727499113,2.9181846443408195,1.5,8.0,1.0,1.5,15.0,full,True
GBPJPY,10,30.0,0.5192511293251407,-2142.9668224102934,3.7905576671574273,1.5,8.0,1.2,1.8,15.0,full,True
GBPJPY,6,16.666666666666664,0.5592679101143443,-1122.9964306629117,1.5382600417119787,1.5,8.0,1.5,2.0,15.0,full,True
GBPJPY,13,38.46153846153847,0.8978966774345271,-455.1418727499113,2.9181846443408195,1.5,10.0,1.0,1.5,15.0,full,True
GBPJPY,10,30.0,0.5192511293251407,-2142.9668224102934,3.7905576671574273,1.5,10.0,1.2,1.8,15.0,full,True
GBPJPY,6,16.666666666666664,0.5592679101143443,-1122.9964306629117,1.5382600417119787,1.5,10.0,1.5,2.0,15.0,full,True
GBPJPY,13,38.46153846153847,0.8978966774345271,-455.1418727499113,2.9181846443408195,1.5,12.0,1.0,1.5,15.0,full,True
GBPJPY,10,30.0,0.5192511293251407,-2142.9668224102934,3.7905576671574273,1.5,12.0,1.2,1.8,15.0,full,True
GBPJPY,6,16.666666666666664,0.5592679101143443,-1122.9964306629117,1.5382600417119787,1.5,12.0,1.5,2.0,15.0,full,True
GBPJPY,13,38.46153846153847,0.8978966774345271,-455.1418727499113,2.9181846443408195,1.5,15.0,1.0,1.5,15.0,full,True
GBPJPY,10,30.0,0.5192511293251407,-2142.9668224102934,3.7905576671574273,1.5,15.0,1.2,1.8,15.0,full,True
GBPJPY,6,16.666666666666664,0.5592679101143443,-1122.9964306629117,1.5382600417119787,1.5,15.0,1.5,2.0,15.0,full,True
GBPJPY,10,30.0,0.4575670100944998,-2254.971480456181,3.491474466502552,1.8,8.0,1.0,1.5,15.0,full,True
GBPJPY,6,16.666666666666664,0.40817517234871037,-1288.7918318236334,1.2663696430269238,1.8,8.0,1.2,1.8,15.0,full,True
GBPJPY,5,20.0,0.6278668402328481,-466.98391727745184,0.9276460769775605,1.8,8.0,1.5,2.0,15.0,full,True
GBPJPY,10,30.0,0.4575670100944998,-2254.971480456181,3.491474466502552,1.8,10.0,1.0,1.5,15.0,full,True
GBPJPY,6,16.666666666666664,0.40817517234871037,-1288.7918318236334,1.2663696430269238,1.8,10.0,1.2,1.8,15.0,full,True
GBPJPY,5,20.0,0.6278668402328481,-466.98391727745184,0.9276460769775605,1.8,10.0,1.5,2.0,15.0,full,True
GBPJPY,10,30.0,0.4575670100944998,-2254.971480456181,3.491474466502552,1.8,12.0,1.0,1.5,15.0,full,True
GBPJPY,6,16.666666666666664,0.40817517234871037,-1288.7918318236334,1.2663696430269238,1.8,12.0,1.2,1.8,15.0,full,True
GBPJPY,5,20.0,0.6278668402328481,-466.98391727745184,0.9276460769775605,1.8,12.0,1.5,2.0,15.0,full,True
GBPJPY,10,30.0,0.4575670100944998,-2254.971480456181,3.491474466502552,1.8,15.0,1.0,1.5,15.0,full,True
GBPJPY,6,16.666666666666664,0.40817517234871037,-1288.7918318236334,1.2663696430269238,1.8,15.0,1.2,1.8,15.0,full,True
GBPJPY,5,20.0,0.6278668402328481,-466.98391727745184,0.9276460769775605,1.8,15.0,1.5,2.0,15.0,full,True
GBPJPY,33,39.39393939393939,0.6670763725283715,-6079.837732368003,6.434430820923269,1.0,8.0,1.0,1.5,20.0,full,False
GBPJPY,33,39.39393939393939,0.6946414586538495,-5576.445251652753,7.078853959747923,1.0,8.0,1.2,1.8,20.0,full,False
GBPJPY,32,34.375,0.7881386304979826,-3957.660941725524,6.419452826619619,1.0,8.0,1.5,2.0,20.0,full,False
GBPJPY,33,39.39393939393939,0.6670763725283715,-6079.837732368003,6.434430820923269,1.0,10.0,1.0,1.5,20.0,full,False
GBPJPY,33,39.39393939393939,0.6946414586538495,-5576.445251652753,7.078853959747923,1.0,10.0,1.2,1.8,20.0,full,False
GBPJPY,32,34.375,0.7881386304979826,-3957.660941725524,6.419452826619619,1.0,10.0,1.5,2.0,20.0,full,False
GBPJPY,33,39.39393939393939,0.6670763725283715,-6079.837732368003,6.434430820923269,1.0,12.0,1.0,1.5,20.0,full,False
GBPJPY,33,39.39393939393939,0.6946414586538495,-5576.445251652753,7.078853959747923,1.0,12.0,1.2,1.8,20.0,full,False
GBPJPY,32,34.375,0.7881386304979826,-3957.660941725524,6.419452826619619,1.0,12.0,1.5,2.0,20.0,full,False
GBPJPY,33,39.39393939393939,0.6777654111206061,-5794.810925525468,6.434430820923269,1.0,15.0,1.0,1.5,20.0,full,False
GBPJPY,33,39.39393939393939,0.6902015543022467,-5617.654460192469,7.078853959747923,1.0,15.0,1.2,1.8,20.0,full,False
GBPJPY,32,34.375,0.7866233532407612,-3993.645160536733,6.454514684951902,1.0,15.0,1.5,2.0,20.0,full,False
GBPJPY,32,40.625,0.6386641909778676,-6194.4825356388465,7.412878007834273,1.2,8.0,1.0,1.5,20.0,full,False
GBPJPY,31,38.70967741935484,0.8463587179201824,-2598.3982890481566,6.416905491563465,1.2,8.0,1.2,1.8,20.0,full,False
GBPJPY,30,30.0,0.8504726043766286,-2641.617069033775,7.561277712509589,1.2,8.0,1.5,2.0,20.0,full,False
GBPJPY,32,40.625,0.6386641909778676,-6194.4825356388465,7.412878007834273,1.2,10.0,1.0,1.5,20.0,full,False
GBPJPY,31,38.70967741935484,0.8463587179201824,-2598.3982890481566,6.416905491563465,1.2,10.0,1.2,1.8,20.0,full,False
GBPJPY,30,30.0,0.8504726043766286,-2641.617069033775,7.561277712509589,1.2,10.0,1.5,2.0,20.0,full,False
GBPJPY,32,40.625,0.6386641909778676,-6194.4825356388465,7.412878007834273,1.2,12.0,1.0,1.5,20.0,full,False
GBPJPY,31,38.70967741935484,0.8463587179201824,-2598.3982890481566,6.416905491563465,1.2,12.0,1.2,1.8,20.0,full,False
GBPJPY,30,30.0,0.8504726043766286,-2641.617069033775,7.561277712509589,1.2,12.0,1.5,2.0,20.0,full,False
GBPJPY,32,40.625,0.6386641909778676,-6194.4825356388465,7.412878007834273,1.2,15.0,1.0,1.5,20.0,full,False
GBPJPY,31,38.70967741935484,0.8463587179201824,-2598.3982890481566,6.416905491563465,1.2,15.0,1.2,1.8,20.0,full,False
GBPJPY,30,30.0,0.8504726043766286,-2641.617069033775,7.561277712509589,1.2,15.0,1.5,2.0,20.0,full,False
GBPJPY,29,37.93103448275862,0.9086690123925996,-1276.40290955409,5.6610010420210495,1.5,8.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.801468046144778,-3093.2007925421494,7.894057024752335,1.5,8.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9090731201149276,-1446.684415712487,7.936844224848927,1.5,8.0,1.5,2.0,20.0,full,False
GBPJPY,29,37.93103448275862,0.9086690123925996,-1276.40290955409,5.6610010420210495,1.5,10.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.801468046144778,-3093.2007925421494,7.894057024752335,1.5,10.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9090731201149276,-1446.684415712487,7.936844224848927,1.5,10.0,1.5,2.0,20.0,full,False
GBPJPY,29,37.93103448275862,0.9086690123925996,-1276.40290955409,5.6610010420210495,1.5,12.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.801468046144778,-3093.2007925421494,7.894057024752335,1.5,12.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9090731201149276,-1446.684415712487,7.936844224848927,1.5,12.0,1.5,2.0,20.0,full,False
GBPJPY,29,37.93103448275862,0.9086690123925996,-1276.40290955409,5.6610010420210495,1.5,15.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.801468046144778,-3093.2007925421494,7.894057024752335,1.5,15.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9090731201149276,-1446.684415712487,7.936844224848927,1.5,15.0,1.5,2.0,20.0,full,False
GBPJPY,28,28.57142857142857,0.8055498732310592,-2583.496480948801,7.998657863606054,1.8,8.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.9241590399465324,-1007.6355138751096,7.904046389863587,1.8,8.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9797005029316008,-269.70246876491,7.942401794712215,1.8,8.0,1.5,2.0,20.0,full,False
GBPJPY,28,28.57142857142857,0.8055498732310592,-2583.496480948801,7.998657863606054,1.8,10.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.9241590399465324,-1007.6355138751096,7.904046389863587,1.8,10.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9797005029316008,-269.70246876491,7.942401794712215,1.8,10.0,1.5,2.0,20.0,full,False
GBPJPY,28,28.57142857142857,0.8055498732310592,-2583.496480948801,7.998657863606054,1.8,12.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.9241590399465324,-1007.6355138751096,7.904046389863587,1.8,12.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9797005029316008,-269.70246876491,7.942401794712215,1.8,12.0,1.5,2.0,20.0,full,False
GBPJPY,28,28.57142857142857,0.8055498732310592,-2583.496480948801,7.998657863606054,1.8,15.0,1.0,1.5,20.0,full,False
GBPJPY,28,28.57142857142857,0.9241590399465324,-1007.6355138751096,7.904046389863587,1.8,15.0,1.2,1.8,20.0,full,False
GBPJPY,28,28.57142857142857,0.9797005029316008,-269.70246876491,7.942401794712215,1.8,15.0,1.5,2.0,20.0,full,False
GBPJPY,14,50.0,1.0459378534524237,263.5178361451108,1.6939853704907903,1.0,8.0,1.0,1.5,20.0,full,True
GBPJPY,13,46.15384615384615,0.7946446927855195,-1177.9998874811427,2.1463024744855286,1.0,8.0,1.2,1.8,20.0,full,True
GBPJPY,10,40.0,1.260149125503807,978.4998980175296,1.6761634106554772,1.0,8.0,1.5,2.0,20.0,full,True
GBPJPY,14,50.0,1.0459378534524237,263.5178361451108,1.6939853704907903,1.0,10.0,1.0,1.5,20.0,full,True
GBPJPY,13,46.15384615384615,0.7946446927855195,-1177.9998874811427,2.1463024744855286,1.0,10.0,1.2,1.8,20.0,full,True
GBPJPY,10,40.0,1.260149125503807,978.4998980175296,1.6761634106554772,1.0,10.0,1.5,2.0,20.0,full,True
GBPJPY,14,50.0,1.0459378534524237,263.5178361451108,1.6939853704907903,1.0,12.0,1.0,1.5,20.0,full,True
GBPJPY,13,46.15384615384615,0.7946446927855195,-1177.9998874811427,2.1463024744855286,1.0,12.0,1.2,1.8,20.0,full,True
GBPJPY,10,40.0,1.260149125503807,978.4998980175296,1.6761634106554772,1.0,12.0,1.5,2.0,20.0,full,True
GBPJPY,14,50.0,1.042684507228186,245.96174921651254,1.6939853704907903,1.0,15.0,1.0,1.5,20.0,full,True
GBPJPY,13,46.15384615384615,0.7928120463947678,-1193.883092357355,2.1463024744855286,1.0,15.0,1.2,1.8,20.0,full,True
GBPJPY,10,40.0,1.2552640637711034,963.8621800599212,1.6761634106554772,1.0,15.0,1.5,2.0,20.0,full,True
GBPJPY,13,46.15384615384615,0.7576013345198945,-1387.6652812337124,2.1457978399892856,1.2,8.0,1.0,1.5,20.0,full,True
GBPJPY,11,45.45454545454545,1.4563882981046283,1689.6974739819998,1.6924788841050173,1.2,8.0,1.2,1.8,20.0,full,True
GBPJPY,8,37.5,1.0755042919575966,205.80140923016006,2.7071845284364167,1.2,8.0,1.5,2.0,20.0,full,True
GBPJPY,13,46.15384615384615,0.7576013345198945,-1387.6652812337124,2.1457978399892856,1.2,10.0,1.0,1.5,20.0,full,True
GBPJPY,11,45.45454545454545,1.4563882981046283,1689.6974739819998,1.6924788841050173,1.2,10.0,1.2,1.8,20.0,full,True
GBPJPY,8,37.5,1.0755042919575966,205.80140923016006,2.7071845284364167,1.2,10.0,1.5,2.0,20.0,full,True
GBPJPY,13,46.15384615384615,0.7576013345198945,-1387.6652812337124,2.1457978399892856,1.2,12.0,1.0,1.5,20.0,full,True
GBPJPY,11,45.45454545454545,1.4563882981046283,1689.6974739819998,1.6924788841050173,1.2,12.0,1.2,1.8,20.0,full,True
GBPJPY,8,37.5,1.0755042919575966,205.80140923016006,2.7071845284364167,1.2,12.0,1.5,2.0,20.0,full,True
GBPJPY,13,46.15384615384615,0.7576013345198945,-1387.6652812337124,2.1457978399892856,1.2,15.0,1.0,1.5,20.0,full,True
GBPJPY,11,45.45454545454545,1.4563882981046283,1689.6974739819998,1.6924788841050173,1.2,15.0,1.2,1.8,20.0,full,True
GBPJPY,8,37.5,1.0755042919575966,205.80140923016006,2.7071845284364167,1.2,15.0,1.5,2.0,20.0,full,True
GBPJPY,10,40.0,1.3519265024980531,901.1400222373777,1.5258766486423456,1.5,8.0,1.0,1.5,20.0,full,True
