trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
12,US30,BUY,2026-01-15 07:55:00+00:00,49175.3,49092.86516929706,49290.708762984126,49340.1696614059,49175.3,82.43483070294637,115.4087629841249,164.86966140589274,0.06,0.03,0.03,True,False,4893.32,2026-01-15 12:05:00+00:00,49175.3,250.0,TP1_THEN_BE,34.32,4927.64,2026-01-15 07:55:00+00:00,2026-01
13,US30,BUY,2026-01-16 06:05:00+00:00,49568.9,49500.99016201428,49663.97377318001,49704.71967597145,49500.99016201428,67.9098379857227,95.07377318001178,135.8196759714454,0.07,0.04,0.03,False,False,4927.64,2026-01-16 10:45:00+00:00,49500.99016201428,280.0,SL,-50.35,4877.29,2026-01-16 06:05:00+00:00,2026-01
14,US30,SELL,2026-01-16 18:25:00+00:00,49421.1,49507.74394767149,49299.7984732599,49247.812104657,49507.74394767149,86.64394767149756,121.30152674009658,173.2878953429951,0.06,0.03,0.03,False,False,4877.29,2026-01-19 22:00:00+00:00,49247.812104657,4535.0,FULL_TP2,88.08,4965.37,2026-01-16 18:25:00+00:00,2026-01
15,US30,SELL,2026-01-20 12:35:00+00:00,48689.3,48796.669389134455,48538.98285521177,48474.5612217311,48796.669389134455,107.36938913445043,150.3171447882306,214.73877826890086,0.05,0.03,0.02,False,False,4965.37,2026-01-20 13:30:00+00:00,48796.669389134455,55.0,SL,-50.25,4915.12,2026-01-20 12:35:00+00:00,2026-01
16,US30,SELL,2026-01-20 14:05:00+00:00,48655.3,48771.85727940675,48492.11980883056,48422.18544118651,48771.85727940675,116.55727940674585,163.18019116944419,233.1145588134917,0.04,0.02,0.02,False,False,4915.12,2026-01-20 14:20:00+00:00,48771.85727940675,15.0,SL,-50.2,4864.92,2026-01-20 14:05:00+00:00,2026-01
17,US30,SELL,2026-01-20 16:30:00+00:00,48736.3,48870.983572549696,48547.74299843043,48466.93285490062,48736.3,134.68357254969445,188.5570015695722,269.3671450993889,0.04,0.02,0.02,True,False,4864.92,2026-01-20 19:00:00+00:00,48466.93285490062,150.0,FULL_TP2,91.38,4956.3,2026-01-20 16:30:00+00:00,2026-01
18,US30,SELL,2026-01-21 08:25:00+00:00,48614.1,48706.154279755574,48485.22400834219,48429.991440488855,48614.1,92.05427975557319,128.87599165780247,184.10855951114638,0.05,0.03,0.02,True,False,4956.3,2026-01-21 10:55:00+00:00,48429.991440488855,150.0,FULL_TP2,75.23,5031.54,2026-01-21 08:25:00+00:00,2026-01
19,US30,BUY,2026-01-21 17:35:00+00:00,48805.3,48661.29018490114,49006.913741138414,49093.31963019774,48661.29018490114,144.00981509886543,201.6137411384116,288.01963019773086,0.03,0.01,0.02,False,False,5031.54,2026-01-21 18:25:00+00:00,49093.31963019774,50.0,FULL_TP2,77.62,5109.15,2026-01-21 17:35:00+00:00,2026-01
20,US30,BUY,2026-01-22 06:40:00+00:00,49201.1,49082.83670206064,49366.6686171151,49437.62659587872,49201.1,118.26329793936087,165.5686171151052,236.52659587872174,0.04,0.02,0.02,True,False,5109.15,2026-01-22 13:30:00+00:00,49437.62659587872,410.0,FULL_TP2,80.22,5189.37,2026-01-22 06:40:00+00:00,2026-01
21,US30,BUY,2026-01-22 18:05:00+00:00,49594.3,49468.57325168321,49770.317447643516,49845.753496633595,49468.57325168321,125.72674831679748,176.01744764351648,251.45349663359497,0.04,0.02,0.02,False,False,5189.37,2026-01-22 18:55:00+00:00,49468.57325168321,50.0,SL,-50.2,5139.17,2026-01-22 18:05:00+00:00,2026-01
