trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
11,GBPJPY,BUY,2026-01-13 12:50:00+00:00,214.058,213.82466713836533,214.38466600628854,214.57133229559628,213.82466713836533,0.2333328616346768,0.32666600628854753,0.513332295596289,0.33,0.17,0.16,False,False,5088.94,2026-01-13 13:45:00+00:00,213.82466713836533,SL,55.0,-51.65,5037.29,2026-01-13 12:50:00+00:00,2026-01
12,GBPJPY,SELL,2026-01-14 17:35:00+00:00,212.61,212.88259891303193,212.22836152175535,212.01028239132984,212.88259891303193,0.27259891303190115,0.38163847824466157,0.5997176086701825,0.28,0.14,0.14,False,False,5037.29,2026-01-14 19:00:00+00:00,212.88259891303193,SL,85.0,-51.4,4985.89,2026-01-14 17:35:00+00:00,2026-01
13,GBPJPY,SELL,2026-01-15 18:20:00+00:00,212.19,212.43290831935303,211.84992835290575,211.65560169742332,212.43290831935303,0.24290831935303586,0.3400716470942502,0.534398302576679,0.32,0.16,0.16,False,False,4985.89,2026-01-15 21:05:00+00:00,212.188,EOD_EXIT,165.0,-1.18,4984.71,2026-01-15 18:20:00+00:00,2026-01
14,GBPJPY,SELL,2026-01-16 06:10:00+00:00,211.876,212.0969963442315,211.56660511807587,211.38980804269065,211.876,0.22099634423152142,0.30939488192412995,0.48619195730934717,0.35,0.17,0.18,True,False,4984.71,2026-01-16 14:25:00+00:00,211.38980804269065,FULL_TP2,495.0,89.53,5074.24,2026-01-16 06:10:00+00:00,2026-01
15,GBPJPY,SELL,2026-01-16 18:50:00+00:00,211.591,211.8163658720952,211.27548777906676,211.0951950813906,211.8163658720952,0.22536587209517397,0.31551222093324355,0.4958049186093828,0.34,0.17,0.17,False,False,5074.24,2026-01-18 21:05:00+00:00,211.0951950813906,FULL_TP2,3015.0,88.16,5162.4,2026-01-16 18:50:00+00:00,2026-01
16,GBPJPY,BUY,2026-01-19 10:15:00+00:00,211.805,211.5454598343316,212.16835623193575,212.37598836447046,211.805,0.25954016566838645,0.363356231935741,0.5709883644704502,0.3,0.15,0.15,True,False,5162.4,2026-01-19 15:35:00+00:00,212.37598836447046,FULL_TP2,320.0,89.81,5252.21,2026-01-19 10:15:00+00:00,2026-01
17,GBPJPY,BUY,2026-01-19 18:05:00+00:00,212.289,212.06560669798247,212.60175062282448,212.78046526443848,212.06560669798247,0.2233933020174988,0.3127506228244983,0.4914652644384974,0.34,0.17,0.17,False,False,5252.21,2026-01-19 21:05:00+00:00,212.211,EOD_EXIT,180.0,-18.98,5233.23,2026-01-19 18:05:00+00:00,2026-01
18,GBPJPY,BUY,2026-01-22 08:25:00+00:00,213.222,212.9679968539493,213.577604404471,213.78080692131155,212.9679968539493,0.2540031460507025,0.3556044044709835,0.5588069213115455,0.3,0.15,0.15,False,False,5233.23,2026-01-22 10:15:00+00:00,212.9679968539493,SL,110.0,-51.5,5181.73,2026-01-22 08:25:00+00:00,2026-01
19,GBPJPY,BUY,2026-01-22 11:45:00+00:00,213.177,212.89098181054175,213.57742546524153,213.80624001680812,212.89098181054175,0.28601818945823454,0.40042546524152833,0.629240016808116,0.27,0.14,0.13,False,False,5181.73,2026-01-22 12:25:00+00:00,212.89098181054175,SL,40.0,-51.35,5130.38,2026-01-22 11:45:00+00:00,2026-01
20,GBPJPY,BUY,2026-01-23 11:35:00+00:00,214.02,213.60734843006466,214.59771219790952,214.9278334538578,214.02,0.4126515699353586,0.577712197909502,0.907833453857789,0.19,0.1,0.09,True,False,5130.38,2026-01-23 15:35:00+00:00,214.02,TP1_THEN_BE,240.0,36.69,5167.07,2026-01-23 11:35:00+00:00,2026-01
21,GBPJPY,SELL,2026-01-26 06:20:00+00:00,210.549,211.07830398215575,209.80797442498198,209.3845312392574,210.549,0.5293039821557252,0.7410255750180151,1.1644687607425954,0.14,0.07,0.07,True,False,5167.07,2026-01-26 08:00:00+00:00,210.549,TP1_THEN_BE,100.0,33.09,5200.16,2026-01-26 06:20:00+00:00,2026-01
22,GBPJPY,SELL,2026-01-27 16:20:00+00:00,210.651,211.1090901969513,210.00967372426817,209.64320156670712,211.1090901969513,0.45809019695131054,0.6413262757318348,1.0077984332928833,0.17,0.09,0.08,False,False,5200.16,2026-01-27 21:05:00+00:00,210.731,EOD_EXIT,285.0,-9.71,5190.45,2026-01-27 16:20:00+00:00,2026-01
23,GBPJPY,SELL,2026-01-28 06:15:00+00:00,210.625,211.0019311028743,210.097296455976,209.79575157367657,210.625,0.3769311028742879,0.527703544024003,0.8292484263234334,0.2,0.1,0.1,True,False,5190.45,2026-01-28 13:00:00+00:00,210.625,TP1_THEN_BE,405.0,33.38,5223.83,2026-01-28 06:15:00+00:00,2026-01
24,GBPJPY,BUY,2026-01-29 12:00:00+00:00,211.704,211.39959045832242,212.13017335834866,212.37370099169073,211.39959045832242,0.30440954167759676,0.42617335834863546,0.669700991690713,0.25,0.12,0.13,False,False,5223.83,2026-01-29 14:05:00+00:00,211.39959045832242,SL,125.0,-51.25,5172.58,2026-01-29 12:00:00+00:00,2026-01
25,GBPJPY,BUY,2026-01-30 12:10:00+00:00,212.021,211.70778851354584,212.4594960810358,212.71006527019915,211.70778851354584,0.31321148645416114,0.43849608103582555,0.6890652701991545,0.25,0.12,0.13,False,False,5172.58,2026-01-30 14:55:00+00:00,211.70778851354584,SL,165.0,-51.25,5121.33,2026-01-30 12:10:00+00:00,2026-01
26,GBPJPY,BUY,2026-02-03 06:30:00+00:00,212.874,212.61782438851188,213.23264585608337,213.43758634527384,212.874,0.2561756114881117,0.35864585608335636,0.5635863452738458,0.3,0.15,0.15,True,False,5121.33,2026-02-03 15:05:00+00:00,213.43758634527384,FULL_TP2,515.0,88.63,5209.96,2026-02-03 06:30:00+00:00,2026-02
27,GBPJPY,BUY,2026-02-03 18:50:00+00:00,213.171,212.8944335487417,213.55819303176162,213.77944619276826,212.8944335487417,0.27656645125830154,0.3871930317616221,0.6084461927682634,0.28,0.14,0.14,False,False,5209.96,2026-02-03 21:05:00+00:00,213.331,EOD_EXIT,135.0,27.79,5237.75,2026-02-03 18:50:00+00:00,2026-02
28,GBPJPY,BUY,2026-02-04 08:55:00+00:00,214.729,214.48623340905357,215.068873227325,215.26308650008218,214.48623340905357,0.24276659094643888,0.3398732273250144,0.5340865000821655,0.32,0.16,0.16,False,False,5237.75,2026-02-04 13:00:00+00:00,214.48623340905357,SL,245.0,-51.6,5186.15,2026-02-04 08:55:00+00:00,2026-02
29,GBPJPY,SELL,2026-02-05 07:45:00+00:00,213.715,213.98852363504804,213.33206691093275,213.11324800289435,213.715,0.273523635048029,0.3829330890672406,0.6017519971056638,0.28,0.14,0.14,True,False,5186.15,2026-02-05 09:40:00+00:00,213.715,TP1_THEN_BE,115.0,33.53,5219.67,2026-02-05 07:45:00+00:00,2026-02
30,GBPJPY,SELL,2026-02-05 11:05:00+00:00,213.262,213.57789203822904,212.81975114647935,212.56703751589612,213.262,0.3158920382290386,0.442248853520654,0.694962484103885,0.24,0.12,0.12,True,False,5219.67,2026-02-05 13:15:00+00:00,212.56703751589612,FULL_TP2,130.0,87.71,5307.38,2026-02-05 11:05:00+00:00,2026-02
31,GBPJPY,SELL,2026-02-05 20:30:00+00:00,212.484,212.87070027043524,211.9426196213907,211.63325940504254,212.87070027043524,0.3867002704352204,0.5413803786093084,0.8507405949574849,0.2,0.1,0.1,False,False,5307.38,2026-02-05 21:05:00+00:00,212.402,EOD_EXIT,35.0,9.68,5317.06,2026-02-05 20:30:00+00:00,2026-02
32,GBPJPY,BUY,2026-02-06 10:00:00+00:00,213.208,212.86907372482025,213.68249678525163,213.9536378053954,213.208,0.3389262751797354,0.4744967852516295,0.7456378053954179,0.23,0.12,0.11,True,False,5317.06,2026-02-06 18:45:00+00:00,213.9536378053954,FULL_TP2,525.0,89.38,5406.45,2026-02-06 10:00:00+00:00,2026-02
33,GBPJPY,SELL,2026-02-10 06:00:00+00:00,212.355,212.6995363692751,211.87264908301484,211.59701998759473,212.6995363692751,0.34453636927511483,0.48235091698516075,0.7579800124052527,0.22,0.11,0.11,False,False,5406.45,2026-02-10 06:50:00+00:00,212.6995363692751,SL,50.0,-51.1,5355.35,2026-02-10 06:00:00+00:00,2026-02
34,GBPJPY,SELL,2026-02-10 08:15:00+00:00,212.506,212.8487430939158,212.0261596685179,211.75196519338527,212.506,0.3427430939157882,0.4798403314821035,0.7540348066147341,0.22,0.11,0.11,True,False,5355.35,2026-02-10 12:50:00+00:00,211.75196519338527,FULL_TP2,275.0,87.33,5442.67,2026-02-10 08:15:00+00:00,2026-02
35,GBPJPY,SELL,2026-02-10 18:50:00+00:00,210.71,211.09533915211898,210.17052518703343,209.86225386533826,211.09533915211898,0.38533915211898156,0.5394748129665742,0.8477461346617595,0.2,0.1,0.1,False,False,5442.67,2026-02-10 21:05:00+00:00,210.596,EOD_EXIT,135.0,13.85,5456.53,2026-02-10 18:50:00+00:00,2026-02
36,GBPJPY,SELL,2026-02-11 12:35:00+00:00,208.824,209.14563953715538,208.3737046479825,208.11639301825818,209.14563953715538,0.3216395371553747,0.4502953520175245,0.7076069817418243,0.24,0.12,0.12,False,False,5456.53,2026-02-11 12:40:00+00:00,209.14563953715538,SL,5.0,-51.2,5405.33,2026-02-11 12:35:00+00:00,2026-02
37,GBPJPY,SELL,2026-02-12 19:35:00+00:00,208.196,208.6348452792025,207.5816166091165,207.2305403857545,208.6348452792025,0.4388452792024983,0.6143833908834976,0.9654596142454963,0.17,0.09,0.08,False,False,5405.33,2026-02-12 21:05:00+00:00,208.017,EOD_EXIT,90.0,18.98,5424.3,2026-02-12 19:35:00+00:00,2026-02
38,GBPJPY,BUY,2026-02-13 14:10:00+00:00,208.805,208.41062212837954,209.35712902026864,209.672631317565,208.41062212837954,0.394377871620451,0.5521290202686314,0.8676313175649923,0.19,0.1,0.09,False,False,5424.3,2026-02-13 14:40:00+00:00,208.41062212837954,SL,30.0,-50.95,5373.35,2026-02-13 14:10:00+00:00,2026-02
39,GBPJPY,SELL,2026-02-13 18:35:00+00:00,208.466,208.85712670219056,207.91842261693327,207.60552125518083,208.85712670219056,0.39112670219053663,0.5475773830667513,0.8604787448191806,0.2,0.1,0.1,False,False,5373.35,2026-02-15 21:05:00+00:00,208.317,EOD_EXIT,3030.0,18.41,5391.77,2026-02-13 18:35:00+00:00,2026-02
40,GBPJPY,BUY,2026-02-16 14:05:00+00:00,209.175,208.89671383595305,209.56460062966573,209.7872295609033,208.89671383595305,0.2782861640469496,0.38960062966572945,0.6122295609032892,0.28,0.14,0.14,False,False,5391.77,2026-02-16 21:05:00+00:00,209.172,EOD_EXIT,420.0,-1.95,5389.82,2026-02-16 14:05:00+00:00,2026-02
41,GBPJPY,SELL,2026-02-17 10:30:00+00:00,207.876,208.20390418223124,207.41693414487628,207.15461079909127,207.876,0.327904182231238,0.4590658551237332,0.7213892009087237,0.23,0.12,0.11,True,False,5389.82,2026-02-17 15:15:00+00:00,207.876,TP1_THEN_BE,285.0,34.74,5424.56,2026-02-17 10:30:00+00:00,2026-02
