trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
139,AUDJPY,BUY,2026-06-01 08:55:00+00:00,114.543,114.40004262366404,114.74314032687037,114.84321049030555,114.40004262366404,0.14295737633597375,0.20014032687036323,0.3002104903055448,0.54,0.27,0.27,False,False,False,5340.92,2026-06-01 10:25:00+00:00,114.40004262366404,90.0,SL,0.0,0.0,2.7,-52.7,5288.22
140,AUDJPY,BUY,2026-06-02 14:10:00+00:00,114.701,114.56691551300062,114.88871828179911,114.98257742269867,114.701,0.13408448699937026,0.18771828179911834,0.28157742269867747,0.57,0.28,0.29,True,False,False,5288.22,2026-06-02 21:05:00+00:00,114.762,415.0,EOD_CLOSE,34.21,11.51,2.85,42.88,5331.09
141,AUDJPY,SELL,2026-06-03 07:30:00+00:00,114.471,114.60984366833438,114.27661886433188,114.1794282964978,114.471,0.13884366833437814,0.1943811356681294,0.291571703502194,0.55,0.28,0.27,True,False,False,5331.09,2026-06-03 09:00:00+00:00,114.471,90.0,TP1_THEN_BE,35.43,0.0,2.75,32.68,5363.77
142,AUDJPY,SELL,2026-06-03 12:00:00+00:00,114.504,114.66561238722497,114.27774265788506,114.16461398682759,114.504,0.16161238722495944,0.2262573421149432,0.33938601317241474,0.48,0.24,0.24,True,False,False,5363.77,2026-06-03 13:50:00+00:00,114.16461398682759,110.0,FULL_TP2,35.35,53.02,2.4,85.96,5449.73
143,AUDJPY,SELL,2026-06-03 20:20:00+00:00,114.1,114.254596214144,113.8835653001984,113.77534795029759,114.254596214144,0.15459621414400126,0.21643469980160177,0.3246520497024026,0.5,0.25,0.25,False,False,False,5449.73,2026-06-03 21:05:00+00:00,114.11,45.0,EOD_CLOSE,-1.63,-1.63,2.5,-5.75,5443.98
144,AUDJPY,SELL,2026-06-04 07:40:00+00:00,113.957,114.10968182141343,113.74324545002118,113.63636817503176,114.10968182141343,0.15268182141344502,0.213754549978823,0.3206318249682345,0.5,0.25,0.25,False,False,False,5443.98,2026-06-04 11:15:00+00:00,114.10968182141343,215.0,SL,0.0,0.0,2.5,-52.5,5391.48
145,AUDJPY,SELL,2026-06-08 08:40:00+00:00,112.905,113.16014931184174,112.54779096342158,112.36918644513237,113.16014931184174,0.2551493118417281,0.35720903657841935,0.5358135548676289,0.3,0.15,0.15,False,False,False,5391.48,2026-06-08 11:20:00+00:00,113.16014931184174,160.0,SL,0.0,0.0,1.5,-51.5,5339.98
146,AUDJPY,SELL,2026-06-08 15:25:00+00:00,112.918,113.17950398604755,112.55189441953344,112.36884162930015,113.17950398604755,0.261503986047548,0.36610558046656716,0.5491583706998506,0.29,0.14,0.15,False,False,False,5339.98,2026-06-08 21:05:00+00:00,112.785,340.0,EOD_CLOSE,12.12,12.99,1.45,23.66,5363.63
147,AUDJPY,BUY,2026-06-09 10:15:00+00:00,113.012,112.82370137302077,113.27561807777093,113.40742711665641,112.82370137302077,0.18829862697923808,0.26361807777093327,0.3954271166563999,0.41,0.2,0.21,False,False,False,5363.63,2026-06-09 14:15:00+00:00,112.82370137302077,240.0,SL,0.0,0.0,2.05,-52.05,5311.58
148,AUDJPY,SELL,2026-06-09 19:25:00+00:00,112.679,112.90024874219613,112.36925176092542,112.21437764138814,112.90024874219613,0.22124874219612403,0.3097482390745736,0.4646223586118604,0.35,0.17,0.18,False,False,False,5311.58,2026-06-09 21:05:00+00:00,112.677,100.0,EOD_CLOSE,0.22,0.23,1.75,-1.29,5310.29
