trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
31,GBPUSD,BUY,2026-01-27 15:20:00+00:00,1.37647,1.3743031053538772,1.379503652504572,1.3812371682214704,1.3743031053538772,0.0021668946461228782,0.0030336525045720295,0.004767168221470332,0.23,0.12,0.11,False,False,5170.45,2026-01-27 19:45:00+00:00,1.3812371682214704,FULL_TP2,265.0,87.69,5258.14,2026-01-27 15:20:00+00:00,2026-01
32,GBPUSD,BUY,2026-01-28 15:00:00+00:00,1.37897,1.3763549872251466,1.382631017884795,1.3847230281046778,1.3763549872251466,0.002615012774853515,0.003661017884794921,0.005753028104677734,0.19,0.1,0.09,False,False,5258.14,2026-01-28 15:30:00+00:00,1.3763549872251466,SL,30.0,-50.95,5207.19,2026-01-28 15:00:00+00:00,2026-01
33,GBPUSD,BUY,2026-01-28 18:45:00+00:00,1.3784399999999999,1.3758332350341278,1.382089470952221,1.3841748829249185,1.3758332350341278,0.002606764965872148,0.003649470952221007,0.005734882924918726,0.19,0.1,0.09,False,False,5207.19,2026-01-28 21:05:00+00:00,1.3802699999999999,EOD_EXIT,140.0,33.82,5241.01,2026-01-28 18:45:00+00:00,2026-01
34,GBPUSD,BUY,2026-01-29 07:10:00+00:00,1.38446,1.382287372057529,1.3875016791194592,1.389239781473436,1.382287372057529,0.002172627942470893,0.00304167911945925,0.004779781473435964,0.23,0.12,0.11,False,False,5241.01,2026-01-29 07:40:00+00:00,1.382287372057529,SL,30.0,-51.15,5189.86,2026-01-29 07:10:00+00:00,2026-01
35,GBPUSD,SELL,2026-01-29 18:30:00+00:00,1.37917,1.3818229400839612,1.3754558838824544,1.3733335318152855,1.3818229400839612,0.002652940083961113,0.0037141161175455583,0.0058364681847144495,0.19,0.1,0.09,False,False,5189.86,2026-01-29 21:05:00+00:00,1.38082,EOD_EXIT,155.0,-32.3,5157.56,2026-01-29 18:30:00+00:00,2026-01
36,GBPUSD,SELL,2026-01-30 08:10:00+00:00,1.37518,1.3775489356646933,1.3718634900694295,1.3699683415376749,1.3775489356646933,0.0023689356646932635,0.0033165099305705686,0.00521165846232518,0.21,0.1,0.11,False,False,5157.56,2026-01-30 10:50:00+00:00,1.3775489356646933,SL,160.0,-51.05,5106.51,2026-01-30 08:10:00+00:00,2026-01
37,GBPUSD,SELL,2026-01-30 18:45:00+00:00,1.36943,1.3720888669751201,1.3657075862348318,1.3635804926547357,1.3720888669751201,0.0026588669751200817,0.003722413765168114,0.00584950734526418,0.19,0.1,0.09,False,False,5106.51,2026-02-01 21:05:00+00:00,1.36921,EOD_EXIT,3020.0,3.23,5109.74,2026-01-30 18:45:00+00:00,2026-01
38,GBPUSD,SELL,2026-02-02 17:15:00+00:00,1.3648500000000001,1.3673629370533396,1.361331888125325,1.3593215384826534,1.3673629370533396,0.0025129370533393887,0.003518111874675144,0.005528461517346655,0.2,0.1,0.1,False,False,5109.74,2026-02-02 21:05:00+00:00,1.36631,EOD_EXIT,230.0,-30.2,5079.54,2026-02-02 17:15:00+00:00,2026-02
39,GBPUSD,BUY,2026-02-03 06:30:00+00:00,1.37008,1.368417649523151,1.3724072906675884,1.3737371710490676,1.368417649523151,0.0016623504768488668,0.0023272906675884135,0.0036571710490675073,0.3,0.15,0.15,False,False,5079.54,2026-02-03 07:15:00+00:00,1.368417649523151,SL,45.0,-51.5,5028.04,2026-02-03 06:30:00+00:00,2026-02
40,GBPUSD,BUY,2026-02-03 19:05:00+00:00,1.3688500000000001,1.366829573204781,1.3716785975133068,1.373294938949482,1.366829573204781,0.0020204267952189966,0.002828597513306595,0.004444938949481793,0.25,0.12,0.13,False,False,5028.04,2026-02-03 21:05:00+00:00,1.36944,EOD_EXIT,120.0,13.5,5041.54,2026-02-03 19:05:00+00:00,2026-02
