trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
55,UK100,BUY,2026-02-20 07:50:00+00:00,10667.6,10649.62334522116,10692.767316690377,10703.55330955768,10667.6,17.976654778839922,25.16731669037589,35.953309557679844,0.21,0.1,0.11,True,False,4895.02,2026-02-20 09:05:00+00:00,10703.55330955768,FULL_TP2,75.0,86.66,4981.68,2026-02-20 07:50:00+00:00,2026-02
56,UK100,BUY,2026-02-20 12:25:00+00:00,10688.6,10669.000460033767,10716.039355952727,10727.799079932467,10669.000460033767,19.599539966233795,27.43935595272731,39.19907993246759,0.19,0.1,0.09,False,False,4981.68,2026-02-20 12:40:00+00:00,10669.000460033767,SL,15.0,-50.95,4930.73,2026-02-20 12:25:00+00:00,2026-02
57,UK100,BUY,2026-02-20 17:05:00+00:00,10695.1,10670.676419437059,10729.293012788117,10743.947161125881,10670.676419437059,24.423580562940526,34.19301278811673,48.84716112588105,0.15,0.07,0.08,False,False,4930.73,2026-02-22 22:00:00+00:00,10716.3,EOD_EXIT,3175.0,42.35,4973.08,2026-02-20 17:05:00+00:00,2026-02
58,UK100,BUY,2026-02-25 07:05:00+00:00,10764.0,10745.47801620557,10789.9307773122,10801.043967588857,10764.0,18.521983794428905,25.930777312200465,37.04396758885781,0.2,0.1,0.1,True,False,4973.08,2026-02-25 13:55:00+00:00,10764.0,TP1_THEN_BE,410.0,34.14,5007.22,2026-02-25 07:05:00+00:00,2026-02
59,UK100,BUY,2026-02-25 14:50:00+00:00,10792.5,10770.044438614825,10823.937785939246,10837.41112277035,10792.5,22.455561385175347,31.437785939245483,44.911122770350694,0.16,0.08,0.08,True,False,5007.22,2026-02-25 22:00:00+00:00,10813.5,EOD_EXIT,430.0,56.06,5063.28,2026-02-25 14:50:00+00:00,2026-02
60,UK100,BUY,2026-02-26 11:05:00+00:00,10826.5,10809.660654123936,10850.07508422649,10860.178691752128,10809.660654123936,16.839345876064062,23.575084226489686,33.678691752128124,0.22,0.11,0.11,False,False,5063.28,2026-02-26 13:40:00+00:00,10809.660654123936,SL,155.0,-51.1,5012.18,2026-02-26 11:05:00+00:00,2026-02
61,UK100,BUY,2026-02-26 14:35:00+00:00,10834.2,10817.535953757395,10857.52966473965,10867.528092485214,10834.2,16.664046242606624,23.32966473964927,33.32809248521325,0.22,0.11,0.11,True,False,5012.18,2026-02-26 17:35:00+00:00,10867.528092485214,FULL_TP2,180.0,83.37,5095.55,2026-02-26 14:35:00+00:00,2026-02
62,UK100,BUY,2026-02-27 07:25:00+00:00,10899.5,10882.087607450487,10923.877349569319,10934.324785099026,10882.087607450487,17.412392549513065,24.37734956931829,34.82478509902613,0.21,0.1,0.11,False,False,5095.55,2026-02-27 12:30:00+00:00,10882.087607450487,SL,305.0,-51.05,5044.5,2026-02-27 07:25:00+00:00,2026-02
63,UK100,BUY,2026-02-27 14:25:00+00:00,10910.4,10888.055958325758,10941.681658343938,10955.088083348483,10910.4,22.344041674241197,31.281658343937675,44.688083348482394,0.17,0.09,0.08,True,False,5044.5,2026-02-27 15:40:00+00:00,10910.4,TP1_THEN_BE,75.0,37.31,5081.8,2026-02-27 14:25:00+00:00,2026-02
64,UK100,BUY,2026-02-27 17:55:00+00:00,10898.2,10871.330772755718,10935.816918141994,10951.938454488563,10871.330772755718,26.86922724428136,37.6169181419939,53.73845448856272,0.14,0.07,0.07,False,False,5081.8,2026-02-27 20:00:00+00:00,10871.330772755718,SL,125.0,-50.7,5031.1,2026-02-27 17:55:00+00:00,2026-02
65,UK100,SELL,2026-03-02 19:10:00+00:00,10783.6,10814.63774546241,10740.147156352627,10721.524509075181,10814.63774546241,31.037745462409628,43.45284364737348,62.075490924819256,0.12,0.06,0.06,False,False,5031.1,2026-03-02 19:45:00+00:00,10814.63774546241,SL,35.0,-50.6,4980.5,2026-03-02 19:10:00+00:00,2026-03
66,UK100,SELL,2026-03-02 20:00:00+00:00,10802.8,10834.120763643665,10758.950930898867,10740.158472712666,10834.120763643665,31.320763643666083,43.849069101132514,62.64152728733217,0.12,0.06,0.06,False,False,4980.5,2026-03-02 22:00:00+00:00,10802.3,EOD_EXIT,120.0,0.21,4980.72,2026-03-02 20:00:00+00:00,2026-03
67,UK100,SELL,2026-03-03 12:05:00+00:00,10488.3,10532.957270137651,10425.779821807288,10398.985459724696,10488.3,44.65727013765138,62.52017819271193,89.31454027530276,0.08,0.04,0.04,True,False,4980.72,2026-03-03 15:15:00+00:00,10488.3,TP1_THEN_BE,190.0,33.49,5014.21,2026-03-03 12:05:00+00:00,2026-03
68,UK100,SELL,2026-03-03 19:45:00+00:00,10532.8,10579.213011434531,10467.821783991656,10439.973977130938,10579.213011434531,46.413011434531164,64.97821600834362,92.82602286906233,0.08,0.04,0.04,False,False,5014.21,2026-03-03 22:00:00+00:00,10518.4,EOD_EXIT,135.0,15.21,5029.42,2026-03-03 19:45:00+00:00,2026-03
69,UK100,SELL,2026-03-04 06:05:00+00:00,10466.2,10505.127808906105,10411.701067531456,10388.344382187794,10505.127808906105,38.92780890610376,54.49893246854526,77.85561781220753,0.09,0.04,0.05,False,False,5029.42,2026-03-04 07:05:00+00:00,10505.127808906105,SL,60.0,-50.45,4978.97,2026-03-04 06:05:00+00:00,2026-03
70,UK100,SELL,2026-03-04 07:35:00+00:00,10465.9,10504.504393984238,10411.853848422064,10388.691212031521,10504.504393984238,38.60439398423919,54.04615157793486,77.20878796847838,0.1,0.05,0.05,False,False,4978.97,2026-03-04 08:35:00+00:00,10504.504393984238,SL,60.0,-50.5,4928.47,2026-03-04 07:35:00+00:00,2026-03
71,UK100,BUY,2026-03-04 14:25:00+00:00,10576.4,10534.710326083128,10634.765543483618,10659.77934783374,10576.4,41.6896739168706,58.36554348361884,83.3793478337412,0.09,0.04,0.05,True,False,4928.47,2026-03-04 22:00:00+00:00,10623.1,EOD_EXIT,455.0,62.84,4991.31,2026-03-04 14:25:00+00:00,2026-03
72,UK100,BUY,2026-03-05 07:55:00+00:00,10583.1,10549.205908776546,10630.551727712837,10650.888182446908,10583.1,33.894091223453856,47.45172771283539,67.78818244690771,0.11,0.06,0.05,True,False,4991.31,2026-03-05 11:00:00+00:00,10583.1,TP1_THEN_BE,185.0,38.04,5029.35,2026-03-05 07:55:00+00:00,2026-03
73,UK100,SELL,2026-03-06 07:00:00+00:00,10436.1,10467.53473606022,10392.09136951569,10373.230527879557,10467.53473606022,31.434736060220988,44.00863048430938,62.869472120441976,0.12,0.06,0.06,False,False,5029.35,2026-03-06 07:30:00+00:00,10467.53473606022,SL,30.0,-50.6,4978.75,2026-03-06 07:00:00+00:00,2026-03
74,UK100,SELL,2026-03-06 08:05:00+00:00,10443.1,10476.446540627348,10396.414843121713,10376.406918745304,10443.1,33.346540627347984,46.685156878287174,66.69308125469597,0.11,0.06,0.05,True,False,4978.75,2026-03-06 10:35:00+00:00,10376.406918745304,FULL_TP2,150.0,82.61,5061.35,2026-03-06 08:05:00+00:00,2026-03
75,UK100,SELL,2026-03-06 15:25:00+00:00,10276.6,10321.342556057583,10213.960421519383,10187.114887884833,10321.342556057583,44.74255605758376,62.63957848061726,89.48511211516752,0.08,0.04,0.04,False,False,5061.35,2026-03-06 17:10:00+00:00,10321.342556057583,SL,105.0,-50.4,5010.95,2026-03-06 15:25:00+00:00,2026-03
