trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
168,GBPJPY,SELL,2026-06-08 07:55:00+00:00,213.535,213.73849384220094,213.29080738935886,213.16871108403828,213.535,0.2034938422009475,0.24419261064113698,0.36628891596170543,0.38,0.19,0.19,True,False,False,5507.19,2026-06-08 08:55:00+00:00,213.16871108403828,FULL_TP2,60.0,30.23,45.34,1.9,73.67,5580.86
169,GBPJPY,BUY,2026-06-09 14:00:00+00:00,214.683,214.53724425135027,214.85790689837967,214.9453603475695,214.53724425135027,0.14575574864973098,0.17490689837967718,0.26236034756951576,0.53,0.27,0.26,False,False,False,5580.86,2026-06-09 14:15:00+00:00,214.53724425135027,SL,15.0,0.0,0.0,2.65,-52.65,5528.21
170,GBPJPY,BUY,2026-06-09 15:00:00+00:00,214.715,214.56485537625383,214.89517354849542,214.98526032274313,214.56485537625383,0.15014462374617799,0.1801735484954136,0.27026032274312034,0.51,0.26,0.25,False,False,False,5528.21,2026-06-09 15:25:00+00:00,214.56485537625383,SL,25.0,0.0,0.0,2.55,-52.55,5475.66
171,GBPJPY,BUY,2026-06-09 17:20:00+00:00,214.577,214.41026917646374,214.7770769882435,214.87711548236524,214.41026917646374,0.16673082353624336,0.20007698824349202,0.300115482365238,0.46,0.23,0.23,False,False,False,5475.66,2026-06-09 21:05:00+00:00,214.41026917646374,SL,225.0,0.0,0.0,2.3,-52.3,5423.36
172,GBPJPY,BUY,2026-06-10 07:15:00+00:00,214.739,214.5931684068361,214.91399791179668,215.001496867695,214.739,0.14583159316389704,0.17499791179667645,0.2624968676950147,0.53,0.27,0.26,True,False,False,5423.36,2026-06-10 10:30:00+00:00,215.001496867695,FULL_TP2,195.0,30.78,44.46,2.65,72.6,5495.96
173,GBPJPY,BUY,2026-06-10 12:40:00+00:00,214.954,214.8015161864837,215.1369805762196,215.22847086432938,214.8015161864837,0.15248381351632107,0.18298057621958527,0.2744708643293779,0.5,0.25,0.25,False,False,False,5495.96,2026-06-10 12:55:00+00:00,214.8015161864837,SL,15.0,0.0,0.0,2.5,-52.5,5443.46
174,GBPJPY,BUY,2026-06-10 18:00:00+00:00,214.973,214.79045058380294,215.19205929943652,215.30158894915476,214.79045058380294,0.18254941619708207,0.21905929943649846,0.3285889491547477,0.42,0.21,0.21,False,False,False,5443.46,2026-06-10 18:20:00+00:00,214.79045058380294,SL,20.0,0.0,0.0,2.1,-52.1,5391.36
175,GBPJPY,BUY,2026-06-11 06:15:00+00:00,214.815,214.66760756257858,214.9918709249057,215.08030638735855,214.66760756257858,0.14739243742140992,0.1768709249056919,0.26530638735853784,0.52,0.26,0.26,False,False,False,5391.36,2026-06-11 08:15:00+00:00,214.66760756257858,SL,120.0,0.0,0.0,2.6,-52.6,5338.76
176,GBPJPY,SELL,2026-06-11 12:20:00+00:00,214.324,214.47093849908916,214.14767380109305,214.05951070163957,214.47093849908916,0.14693849908913398,0.17632619890696077,0.26448929836044116,0.52,0.26,0.26,False,False,False,5338.76,2026-06-11 12:45:00+00:00,214.47093849908916,SL,25.0,0.0,0.0,2.6,-52.6,5286.16
177,GBPJPY,BUY,2026-06-12 06:20:00+00:00,214.905,214.74752854347798,215.09396574782642,215.18844862173964,214.74752854347798,0.1574714565220153,0.18896574782641837,0.28344862173962754,0.49,0.24,0.25,False,False,False,5286.16,2026-06-12 07:30:00+00:00,214.74752854347798,SL,70.0,0.0,0.0,2.45,-52.45,5233.71
178,GBPJPY,BUY,2026-06-16 18:55:00+00:00,215.43,215.28286617020615,215.60656059575265,215.69484089362896,215.28286617020615,0.1471338297938699,0.17656059575264388,0.2648408936289658,0.52,0.26,0.26,False,False,False,5233.71,2026-06-16 21:05:00+00:00,215.308,EOD_CLOSE,130.0,-20.67,-20.67,2.6,-43.93,5189.78
179,GBPJPY,SELL,2026-06-17 10:20:00+00:00,214.827,214.94697509732075,214.6830298832151,214.61104482482267,214.94697509732075,0.1199750973207428,0.14397011678489136,0.215955175177337,0.64,0.32,0.32,False,False,False,5189.78,2026-06-17 10:50:00+00:00,214.94697509732075,SL,30.0,0.0,0.0,3.2,-53.2,5136.58
180,GBPJPY,SELL,2026-06-17 18:00:00+00:00,214.25,214.37581655551475,214.09902013338228,214.02353020007342,214.37581655551475,0.1258165555147584,0.15097986661771007,0.2264697999265651,0.61,0.3,0.31,False,False,False,5136.58,2026-06-17 18:30:00+00:00,214.02353020007342,FULL_TP2,30.0,29.51,45.74,3.05,72.2,5208.77
181,GBPJPY,SELL,2026-06-18 07:05:00+00:00,213.646,213.8277069436892,213.4279516675729,213.31892750135938,213.646,0.18170694368923088,0.21804833242707705,0.32707249864061555,0.42,0.21,0.21,True,False,False,5208.77,2026-06-18 08:10:00+00:00,213.31892750135938,FULL_TP2,65.0,29.83,44.75,2.1,72.48,5281.25
182,GBPJPY,SELL,2026-06-18 18:00:00+00:00,213.198,213.44358265029416,212.90330081964703,212.75595122947053,213.44358265029416,0.24558265029415602,0.2946991803529872,0.4420487705294808,0.31,0.15,0.16,False,False,False,5281.25,2026-06-18 18:45:00+00:00,213.44358265029416,SL,45.0,0.0,0.0,1.55,-51.55,5229.7
183,GBPJPY,SELL,2026-06-18 19:35:00+00:00,213.104,213.3485553181303,212.81053361824365,212.6638004273655,213.3485553181303,0.2445553181302886,0.2934663817563463,0.4401995726345195,0.31,0.15,0.16,False,False,False,5229.7,2026-06-18 21:05:00+00:00,212.968,EOD_CLOSE,90.0,13.29,14.18,1.55,25.92,5255.62
184,GBPJPY,BUY,2026-06-19 14:40:00+00:00,213.398,213.17849126366872,213.66141048359754,213.7931157253963,213.17849126366872,0.2195087363312736,0.26341048359752833,0.3951157253962924,0.35,0.17,0.18,False,False,False,5255.62,2026-06-19 14:50:00+00:00,213.17849126366872,SL,10.0,0.0,0.0,1.75,-51.75,5203.87
185,GBPJPY,BUY,2026-06-19 15:20:00+00:00,213.285,213.06305617340666,213.55133259191197,213.684498887868,213.06305617340666,0.2219438265933243,0.26633259191198916,0.39949888786798365,0.35,0.17,0.18,False,False,False,5203.87,2026-06-21 21:05:00+00:00,213.06305617340666,SL,3225.0,0.0,0.0,1.75,-51.75,5152.12
186,GBPJPY,BUY,2026-06-22 19:15:00+00:00,214.009,213.76321373727205,214.30394351527352,214.45141527291025,213.76321373727205,0.24578626272793277,0.2949435152735193,0.44241527291027893,0.31,0.15,0.16,False,False,False,5152.12,2026-06-22 21:05:00+00:00,214.029,EOD_CLOSE,110.0,1.95,2.08,1.55,2.49,5154.61
187,GBPJPY,SELL,2026-06-23 14:00:00+00:00,213.386,213.5909371043427,213.14007547478877,213.01711321218315,213.386,0.20493710434268958,0.24592452521122748,0.3688867878168412,0.37,0.18,0.19,True,False,False,5154.61,2026-06-23 15:40:00+00:00,213.01711321218315,FULL_TP2,100.0,28.84,45.66,1.85,72.65,5227.26
188,GBPJPY,SELL,2026-06-24 07:00:00+00:00,213.186,213.34616301650004,212.99380438019998,212.89770657029996,213.34616301650004,0.1601630165000325,0.192195619800039,0.2882934297000585,0.48,0.24,0.24,False,False,False,5227.26,2026-06-24 07:30:00+00:00,213.34616301650004,SL,30.0,0.0,0.0,2.4,-52.4,5174.86
189,GBPJPY,SELL,2026-06-24 08:10:00+00:00,213.066,213.23077994389288,212.86826406732854,212.7693961009928,213.23077994389288,0.16477994389288764,0.19773593267146516,0.2966038990071977,0.47,0.23,0.24,False,False,False,5174.86,2026-06-24 08:25:00+00:00,213.23077994389288,SL,15.0,0.0,0.0,2.35,-52.35,5122.51
190,GBPJPY,SELL,2026-06-24 14:35:00+00:00,212.618,212.82308110250108,212.37190267699867,212.248854015498,212.82308110250108,0.20508110250109468,0.2460973230013136,0.3691459845019704,0.37,0.18,0.19,False,False,False,5122.51,2026-06-24 15:00:00+00:00,212.82308110250108,SL,25.0,0.0,0.0,1.85,-51.85,5070.66
191,GBPJPY,SELL,2026-06-24 17:40:00+00:00,212.888,213.10660815677656,212.6256702118681,212.49450531780218,213.10660815677656,0.21860815677656784,0.2623297881318814,0.3934946821978221,0.35,0.17,0.18,False,False,False,5070.66,2026-06-24 21:05:00+00:00,212.924,EOD_CLOSE,205.0,-3.99,-4.22,1.75,-9.96,5060.7
192,GBPJPY,BUY,2026-06-25 06:55:00+00:00,213.243,213.08584381659085,213.43158742009095,213.52588113013644,213.243,0.15715618340913717,0.1885874200909646,0.2828811301364469,0.49,0.24,0.25,True,False,False,5060.7,2026-06-25 09:30:00+00:00,213.52588113013644,FULL_TP2,155.0,29.49,46.07,2.45,73.11,5133.82
193,GBPJPY,BUY,2026-06-25 12:40:00+00:00,213.296,213.12620202470845,213.49975757034986,213.6016363555248,213.296,0.16979797529155383,0.20375757034986458,0.30563635552479684,0.45,0.23,0.22,True,False,False,5133.82,2026-06-25 13:55:00+00:00,213.296,TP1_THEN_BE,75.0,30.53,0.0,2.25,28.28,5162.1
194,GBPJPY,BUY,2026-06-25 18:25:00+00:00,213.599,213.42029951719215,213.8134405793694,213.9206608690541,213.42029951719215,0.1787004828078474,0.21444057936941688,0.3216608690541253,0.43,0.21,0.22,False,False,False,5162.1,2026-06-25 20:50:00+00:00,213.42029951719215,SL,145.0,0.0,0.0,2.15,-52.15,5109.95
195,GBPJPY,BUY,2026-06-30 08:50:00+00:00,214.835,214.68369812965355,215.01656224441575,215.10734336662364,214.68369812965355,0.15130187034646314,0.18156224441575577,0.2723433666236336,0.51,0.26,0.25,False,False,False,5109.95,2026-06-30 11:30:00+00:00,214.68369812965355,SL,160.0,0.0,0.0,2.55,-52.55,5057.4
196,GBPJPY,BUY,2026-06-30 19:55:00+00:00,215.639,215.43930029426298,215.87863964688447,215.99845947032668,215.43930029426298,0.19969970573704185,0.23963964688445022,0.3594594703266753,0.38,0.19,0.19,False,False,False,5057.4,2026-06-30 21:05:00+00:00,215.43930029426298,SL,70.0,0.0,0.0,1.9,-51.9,5005.5
197,GBPJPY,BUY,2026-07-01 08:05:00+00:00,215.437,215.27253256494217,215.63436092206942,215.73304138310414,215.437,0.16446743505784656,0.19736092206941586,0.29604138310412376,0.47,0.23,0.24,True,False,False,5005.5,2026-07-01 11:55:00+00:00,215.437,TP1_THEN_BE,230.0,29.57,0.0,2.35,27.22,5032.72
198,GBPJPY,SELL,2026-07-02 10:45:00+00:00,215.148,215.36994907437725,214.8816611107473,214.74849166612094,215.148,0.2219490743772454,0.26633888925269444,0.39950833387904167,0.35,0.17,0.18,True,False,False,5032.72,2026-07-02 12:30:00+00:00,214.74849166612094,FULL_TP2,105.0,29.5,46.85,1.75,74.6,5107.32
199,GBPJPY,SELL,2026-07-02 15:15:00+00:00,215.075,215.3104456150576,214.79246526193083,214.65119789289628,215.3104456150576,0.23544561505762177,0.2825347380691461,0.42380210710371913,0.33,0.17,0.16,False,False,False,5107.32,2026-07-02 21:10:00+00:00,214.922,EOD_CLOSE,355.0,16.95,15.95,1.65,31.24,5138.56
200,GBPJPY,BUY,2026-07-03 18:05:00+00:00,215.47,215.31645620856486,215.65425254972214,215.74637882458322,215.31645620856486,0.1535437914351292,0.18425254972215502,0.27637882458323254,0.5,0.25,0.25,False,False,False,5138.56,2026-07-05 21:05:00+00:00,215.31645620856486,SL,3060.0,0.0,0.0,2.5,-52.5,5086.06
201,GBPJPY,BUY,2026-07-07 08:25:00+00:00,216.798,216.63677958243517,216.99146450107781,217.08819675161672,216.63677958243517,0.16122041756484468,0.1934645010778136,0.29019675161672037,0.48,0.24,0.24,False,False,False,5086.06,2026-07-07 10:00:00+00:00,216.63677958243517,SL,95.0,0.0,0.0,2.4,-52.4,5033.66
202,GBPJPY,SELL,2026-07-07 15:15:00+00:00,216.496,216.66494296768957,216.29326843877254,216.19190265815882,216.66494296768957,0.16894296768955336,0.20273156122746402,0.304097341841196,0.45,0.23,0.22,False,False,False,5033.66,2026-07-07 21:05:00+00:00,216.431,EOD_CLOSE,350.0,9.74,9.32,2.25,16.81,5050.47
203,GBPJPY,BUY,2026-07-08 07:20:00+00:00,216.831,216.69319062608832,216.99637124869398,217.07905687304097,216.69319062608832,0.13780937391165493,0.16537124869398592,0.24805687304097884,0.56,0.28,0.28,False,False,False,5050.47,2026-07-08 08:15:00+00:00,216.69319062608832,SL,55.0,0.0,0.0,2.8,-52.8,4997.67
204,GBPJPY,BUY,2026-07-09 08:05:00+00:00,217.841,217.6982611186783,218.0122866575861,218.0979299863791,217.6982611186783,0.1427388813217258,0.17128665758607095,0.2569299863791064,0.54,0.27,0.27,False,False,False,4997.67,2026-07-09 10:30:00+00:00,217.6982611186783,SL,145.0,0.0,0.0,2.7,-52.7,4944.97
205,GBPJPY,BUY,2026-07-09 20:35:00+00:00,217.752,217.62060737267217,217.9096711527934,217.9885067291901,217.62060737267217,0.1313926273278375,0.157671152793405,0.23650672919010746,0.58,0.29,0.29,False,False,False,4944.97,2026-07-09 21:05:00+00:00,217.62060737267217,SL,30.0,0.0,0.0,2.9,-52.9,4892.07
206,GBPJPY,SELL,2026-07-10 08:05:00+00:00,216.871,217.03506077992537,216.67412706408956,216.57569059613434,217.03506077992537,0.16406077992537652,0.19687293591045182,0.2953094038656777,0.47,0.23,0.24,False,False,False,4892.07,2026-07-10 09:30:00+00:00,217.03506077992537,SL,85.0,0.0,0.0,2.35,-52.35,4839.72
207,GBPJPY,SELL,2026-07-10 12:45:00+00:00,217.078,217.2586645547545,216.86120253429462,216.75280380144193,217.078,0.1806645547544935,0.21679746570539218,0.3251961985580883,0.42,0.21,0.21,True,False,False,4839.72,2026-07-10 14:30:00+00:00,216.75280380144193,FULL_TP2,105.0,29.66,44.49,2.1,72.05,4911.77
208,GBPJPY,SELL,2026-07-10 20:55:00+00:00,216.61,216.7891621137173,216.39500546353923,216.28750819530887,216.7891621137173,0.17916211371730628,0.21499453646076752,0.3224918046911513,0.43,0.21,0.22,False,False,False,4911.77,2026-07-12 21:05:00+00:00,216.43,EOD_CLOSE,2890.0,24.63,25.8,2.15,48.28,4960.05
209,GBPJPY,BUY,2026-07-13 14:55:00+00:00,217.191,217.01431352770453,217.4030237667546,217.50903565013186,217.01431352770453,0.17668647229548506,0.21202376675458207,0.31803565013187307,0.43,0.21,0.22,False,False,False,4960.05,2026-07-13 16:35:00+00:00,217.01431352770453,SL,100.0,0.0,0.0,2.15,-52.15,4907.9
210,GBPJPY,SELL,2026-07-14 06:15:00+00:00,216.798,216.92620542879374,216.64415348544753,216.5672302281713,216.92620542879374,0.12820542879373162,0.15384651455247794,0.23076977182871689,0.6,0.3,0.3,False,False,False,4907.9,2026-07-14 07:45:00+00:00,216.92620542879374,SL,90.0,0.0,0.0,3.0,-53.0,4854.9
211,GBPJPY,BUY,2026-07-14 11:25:00+00:00,217.004,216.87147031022582,217.16303562772902,217.24255344159351,216.87147031022582,0.13252968977418553,0.15903562772902263,0.23855344159353392,0.58,0.29,0.29,False,False,False,4854.9,2026-07-14 12:30:00+00:00,217.24255344159351,FULL_TP2,65.0,30.05,45.07,2.9,72.22,4927.12
212,GBPJPY,BUY,2026-07-14 16:35:00+00:00,217.093,216.92690272262797,217.29231673284642,217.39197509926962,216.92690272262797,0.16609727737201566,0.1993167328464188,0.2989750992696282,0.46,0.23,0.23,False,False,False,4927.12,2026-07-14 17:15:00+00:00,216.92690272262797,SL,40.0,0.0,0.0,2.3,-52.3,4874.82
213,GBPJPY,BUY,2026-07-15 10:45:00+00:00,217.46,217.31716496303014,217.63140204436382,217.71710306654575,217.46,0.14283503696985686,0.17140204436382822,0.25710306654574233,0.54,0.27,0.27,True,False,False,4874.82,2026-07-15 11:55:00+00:00,217.71710306654575,FULL_TP2,70.0,30.15,45.23,2.7,72.68,4947.49
214,GBPJPY,SELL,2026-07-17 07:05:00+00:00,218.51,218.6520282872211,218.33956605533467,218.254349083002,218.51,0.14202828722110297,0.17043394466532355,0.2556509169979853,0.54,0.27,0.27,True,False,False,4947.49,2026-07-17 09:00:00+00:00,218.254349083002,FULL_TP2,115.0,29.98,44.97,2.7,72.25,5019.75
215,GBPJPY,SELL,2026-07-21 15:10:00+00:00,217.939,218.12334118157943,217.71779058210467,217.607185873157,218.12334118157943,0.18434118157944168,0.22120941789533002,0.331814126842995,0.42,0.21,0.21,False,False,False,5019.75,2026-07-21 16:45:00+00:00,218.12334118157943,SL,95.0,0.0,0.0,2.1,-52.1,4967.65
216,GBPJPY,SELL,2026-07-22 12:45:00+00:00,217.864,218.01861876369364,217.67845748356766,217.58568622535148,218.01861876369364,0.15461876369362507,0.18554251643235006,0.2783137746485251,0.5,0.25,0.25,False,False,False,4967.65,2026-07-22 13:15:00+00:00,218.01861876369364,SL,30.0,0.0,0.0,2.5,-52.5,4915.15
217,GBPJPY,SELL,2026-07-22 15:35:00+00:00,218.117,218.2864439591235,217.9136672490518,217.8120008735777,218.2864439591235,0.16944395912350196,0.20333275094820236,0.3049991264223035,0.45,0.23,0.22,False,False,False,4915.15,2026-07-22 21:05:00+00:00,218.143,EOD_CLOSE,330.0,-3.9,-3.73,2.25,-9.87,4905.27
218,GBPJPY,SELL,2026-07-27 14:40:00+00:00,217.863,218.00075003987692,217.6976999521477,217.61504992822157,217.863,0.1377500398769065,0.1653000478522878,0.2479500717784317,0.56,0.28,0.28,True,False,False,4905.27,2026-07-27 17:00:00+00:00,217.61504992822157,FULL_TP2,140.0,30.15,45.23,2.8,72.59,4977.86
219,GBPJPY,SELL,2026-07-27 20:20:00+00:00,217.593,217.72302995746725,217.43696405103927,217.3589460765589,217.72302995746725,0.13002995746726093,0.1560359489607131,0.23405392344106965,0.59,0.29,0.3,False,False,False,4977.86,2026-07-27 21:05:00+00:00,217.59,EOD_CLOSE,45.0,0.57,0.59,2.95,-1.8,4976.06
220,GBPJPY,SELL,2026-07-28 11:45:00+00:00,217.659,217.79273342111398,217.4985198946632,217.4182798419948,217.79273342111398,0.13373342111399053,0.16048010533678864,0.24072015800518293,0.57,0.28,0.29,False,False,False,4976.06,2026-07-28 12:10:00+00:00,217.79273342111398,SL,25.0,0.0,0.0,2.85,-52.85,4923.21
221,GBPJPY,BUY,2026-07-28 16:35:00+00:00,217.83,217.6910450795694,217.99674590451676,218.08011885677513,217.6910450795694,0.13895492043061827,0.16674590451674193,0.25011885677511286,0.55,0.28,0.27,False,False,False,4923.21,2026-07-28 18:00:00+00:00,217.6910450795694,SL,85.0,0.0,0.0,2.75,-52.75,4870.46
222,GBPJPY,SELL,2026-07-28 20:25:00+00:00,217.735,217.86053551339077,217.58435738393112,217.50903607589666,217.86053551339077,0.12553551339074728,0.15064261606889673,0.2259639241033451,0.61,0.3,0.31,False,False,False,4870.46,2026-07-28 21:05:00+00:00,217.661,EOD_CLOSE,40.0,14.46,14.95,3.05,26.36,4896.82
223,GBPJPY,SELL,2026-07-29 12:00:00+00:00,217.512,217.65059388141663,217.34568734230007,217.2625310134501,217.65059388141663,0.13859388141661924,0.16631265769994308,0.24946898654991462,0.55,0.28,0.27,False,False,False,4896.82,2026-07-29 13:50:00+00:00,217.65059388141663,SL,110.0,0.0,0.0,2.75,-52.75,4844.07
224,GBPJPY,BUY,2026-07-29 16:55:00+00:00,217.782,217.63638346920192,217.95673983695775,218.0441097554366,217.782,0.14561653079810616,0.17473983695772738,0.26210975543659104,0.53,0.27,0.26,True,False,False,4844.07,2026-07-29 18:00:00+00:00,218.0441097554366,FULL_TP2,65.0,30.74,44.4,2.65,72.49,4916.56
225,GBPJPY,BUY,2026-07-30 06:55:00+00:00,218.321,218.17603538102935,218.49495754276478,218.58193631414716,218.321,0.14496461897064525,0.1739575427647743,0.2609363141471614,0.53,0.27,0.26,True,False,False,4916.56,2026-07-30 08:30:00+00:00,218.58193631414716,FULL_TP2,95.0,30.6,44.2,2.65,72.15,4988.71
226,GBPJPY,SELL,2026-07-30 17:35:00+00:00,213.487,214.01070171372766,212.8585579435268,212.5443369152902,214.01070171372766,0.5237017137276752,0.6284420564732102,0.9426630847098152,0.15,0.07,0.08,False,False,False,4988.71,2026-07-30 17:40:00+00:00,214.01070171372766,SL,5.0,0.0,0.0,0.75,-50.75,4937.96
227,GBPJPY,SELL,2026-07-31 07:50:00+00:00,215.639,216.07534240530788,215.11538911363058,214.85358367044586,215.639,0.43634240530786067,0.5236108863694328,0.7854163295541491,0.18,0.09,0.09,True,False,False,4937.96,2026-07-31 08:55:00+00:00,214.85358367044586,FULL_TP2,65.0,30.7,46.05,0.9,75.85,5013.81
228,GBPJPY,SELL,2026-07-31 11:35:00+00:00,215.036,215.61438430440435,214.34193883471477,213.99490825207215,215.036,0.578384304404359,0.6940611652852308,1.041091747927846,0.13,0.07,0.06,True,False,False,5013.81,2026-07-31 13:30:00+00:00,213.99490825207215,FULL_TP2,115.0,31.65,40.7,0.65,71.7,5085.51
229,GBPJPY,SELL,2026-07-31 17:30:00+00:00,213.758,214.36786109703942,213.02616668355273,212.66025002532908,214.36786109703942,0.6098610970394076,0.7318333164472891,1.0977499746709336,0.13,0.07,0.06,False,False,False,5085.51,2026-07-31 18:45:00+00:00,214.36786109703942,SL,75.0,0.0,0.0,0.65,-50.65,5034.86
230,GBPJPY,SELL,2026-07-31 20:10:00+00:00,213.68,214.3180032180013,212.91439613839844,212.53159420759766,213.68,0.6380032180013043,0.7656038616015651,1.1484057924023476,0.12,0.06,0.06,True,False,False,5034.86,2026-07-31 20:50:00+00:00,212.53159420759766,FULL_TP2,40.0,29.93,44.89,0.6,74.22,5109.08
231,GBPJPY,SELL,2026-08-03 07:30:00+00:00,210.82,211.48950294266444,210.01659646880265,209.614894703204,211.48950294266444,0.6695029426644474,0.8034035311973369,1.2051052967960052,0.11,0.06,0.05,False,False,False,5109.08,2026-08-03 21:05:00+00:00,211.044,EOD_CLOSE,815.0,-8.76,-7.3,0.55,-16.6,5092.48
232,GBPJPY,BUY,2026-08-04 14:25:00+00:00,211.82,211.51033759593153,212.19159488488214,212.3773923273232,211.82,0.3096624040684506,0.3715948848821407,0.557392327323211,0.25,0.12,0.13,True,False,False,5092.48,2026-08-04 21:05:00+00:00,212.107,EOD_CLOSE,400.0,29.05,24.31,1.25,52.11,5144.58
233,GBPJPY,BUY,2026-08-06 19:55:00+00:00,213.12,212.96228847133372,213.30925383439953,213.4038807515993,212.96228847133372,0.15771152866628066,0.18925383439953677,0.28388075159930515,0.49,0.24,0.25,False,False,False,5144.58,2026-08-06 21:05:00+00:00,213.077,EOD_CLOSE,70.0,-6.72,-7.0,2.45,-16.18,5128.41
234,GBPJPY,BUY,2026-08-07 07:50:00+00:00,213.085,212.95796280319064,213.23744463617123,213.31366695425686,212.95796280319064,0.12703719680935965,0.15244463617123158,0.22866695425684735,0.6,0.3,0.3,False,False,False,5128.41,2026-08-07 08:35:00+00:00,212.95796280319064,SL,45.0,0.0,0.0,3.0,-53.0,5075.41
235,GBPJPY,SELL,2026-08-07 12:30:00+00:00,211.664,211.80093835811516,211.49967397026177,211.41751095539266,211.80093835811516,0.1369383581151792,0.16432602973821506,0.24648904460732254,0.56,0.28,0.28,False,False,False,5075.41,2026-08-07 12:35:00+00:00,211.80093835811516,SL,5.0,0.0,0.0,2.8,-52.8,5022.61
236,GBPJPY,SELL,2026-08-07 15:35:00+00:00,212.661,212.89263526704775,212.3830376795427,212.24405651931403,212.661,0.23163526704775883,0.27796232045731056,0.4169434806859659,0.33,0.17,0.16,True,False,False,5022.61,2026-08-07 18:25:00+00:00,212.661,TP1_THEN_BE,170.0,30.79,0.0,1.65,29.14,5051.74
237,GBPJPY,SELL,2026-08-07 19:50:00+00:00,212.591,212.81896985792773,212.31743617048676,212.18065425573013,212.81896985792773,0.22796985792771296,0.27356382951325553,0.4103457442698833,0.34,0.17,0.17,False,False,False,5051.74,2026-08-07 20:15:00+00:00,212.81896985792773,SL,25.0,0.0,0.0,1.7,-51.7,5000.04
238,GBPJPY,BUY,2026-08-10 12:50:00+00:00,214.473,214.28967934635892,214.69298478436932,214.80297717655398,214.473,0.18332065364109676,0.2199847843693161,0.3299771765539741,0.42,0.21,0.21,True,False,False,5000.04,2026-08-10 14:05:00+00:00,214.80297717655398,FULL_TP2,75.0,30.1,45.15,2.1,73.14,5073.19
239,GBPJPY,BUY,2026-08-11 07:05:00+00:00,215.143,214.99034367655693,215.3261875881317,215.41778138219752,214.99034367655693,0.1526563234430652,0.18318758813167824,0.27478138219751735,0.5,0.25,0.25,False,False,False,5073.19,2026-08-11 07:35:00+00:00,214.99034367655693,SL,30.0,0.0,0.0,2.5,-52.5,5020.69
240,GBPJPY,BUY,2026-08-11 08:10:00+00:00,215.099,214.94559055680287,215.28309133183654,215.37513699775482,214.94559055680287,0.1534094431971308,0.18409133183655693,0.2761369977548354,0.5,0.25,0.25,False,False,False,5020.69,2026-08-11 10:55:00+00:00,214.94559055680287,SL,165.0,0.0,0.0,2.5,-52.5,4968.19
241,GBPJPY,BUY,2026-08-11 17:40:00+00:00,215.096,214.94680401780448,215.27503517863465,215.36455276795195,214.94680401780448,0.14919598219553065,0.17903517863463678,0.26855276795195515,0.51,0.26,0.25,False,False,False,4968.19,2026-08-11 21:05:00+00:00,215.073,EOD_CLOSE,205.0,-3.9,-3.75,2.55,-10.19,4957.99
242,GBPJPY,BUY,2026-08-12 07:05:00+00:00,215.285,215.17262462837843,215.41985044594588,215.4872756689188,215.17262462837843,0.11237537162156211,0.13485044594587453,0.20227566891881177,0.68,0.34,0.34,False,False,False,4957.99,2026-08-12 09:20:00+00:00,215.17262462837843,SL,135.0,0.0,0.0,3.4,-53.4,4904.59
243,GBPJPY,BUY,2026-08-12 11:55:00+00:00,215.199,215.0523383541003,215.37499397507966,215.4629909626195,215.0523383541003,0.1466616458997162,0.17599397507965944,0.2639909626194891,0.52,0.26,0.26,False,False,False,4904.59,2026-08-12 12:10:00+00:00,215.0523383541003,SL,15.0,0.0,0.0,2.6,-52.6,4851.99
244,GBPJPY,SELL,2026-08-12 18:45:00+00:00,215.124,215.275358658179,214.9423696101852,214.8515544152778,215.275358658179,0.15135865817899682,0.18163038981479618,0.27244558472219427,0.51,0.26,0.25,False,False,False,4851.99,2026-08-12 21:05:00+00:00,215.09,EOD_CLOSE,140.0,5.76,5.54,2.55,8.75,4860.74
245,GBPJPY,SELL,2026-08-13 11:05:00+00:00,214.918,215.04717467749958,214.76299038700049,214.68548558050074,215.04717467749958,0.12917467749958952,0.1550096129995074,0.23251441949926113,0.59,0.29,0.3,False,False,False,4860.74,2026-08-13 13:00:00+00:00,215.04717467749958,SL,115.0,0.0,0.0,2.95,-52.95,4807.79
246,GBPJPY,SELL,2026-08-13 14:10:00+00:00,214.845,214.97213672247324,214.6924359330321,214.61615389954815,214.97213672247324,0.12713672247324923,0.15256406696789906,0.22884610045184858,0.6,0.3,0.3,False,False,False,4807.79,2026-08-13 14:50:00+00:00,214.97213672247324,SL,40.0,0.0,0.0,3.0,-53.0,4754.79
247,GBPJPY,SELL,2026-08-19 06:30:00+00:00,215.646,215.75085410011891,215.52017507985727,215.4572626197859,215.75085410011891,0.10485410011893675,0.1258249201427241,0.18873738021408615,0.73,0.36,0.37,False,False,False,4754.79,2026-08-19 06:45:00+00:00,215.75085410011891,SL,15.0,0.0,0.0,3.65,-53.65,4701.14
248,GBPJPY,SELL,2026-08-19 07:20:00+00:00,215.683,215.79179309296757,215.55244828843888,215.48717243265833,215.79179309296757,0.1087930929675851,0.13055171156110212,0.19582756734165316,0.71,0.35,0.36,False,False,False,4701.14,2026-08-19 08:10:00+00:00,215.79179309296757,SL,50.0,0.0,0.0,3.55,-53.55,4647.59
