trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
79,XAGUSD,SELL,2026-04-13 14:50:00+00:00,73.905,74.76378716434431,72.5309405370491,71.84391080557366,74.76378716434431,0.8587871643443127,1.3740594629509004,2.0610891944263505,0.01,0.01,0.0,False,False,False,7289.81,2026-04-13 16:25:00+00:00,74.76378716434431,95.0,SL,0.0,0.0,0.05,-50.05,7239.76
80,XAGUSD,BUY,2026-04-14 06:15:00+00:00,76.941,76.11635907787166,78.26042547540533,78.920138213108,76.941,0.8246409221283317,1.319425475405331,1.9791382131079964,0.01,0.01,0.0,True,False,False,7239.76,2026-04-14 14:25:00+00:00,78.920138213108,490.0,FULL_TP2,65.97,0.0,0.05,65.92,7305.69
81,XAGUSD,BUY,2026-04-14 19:05:00+00:00,79.344,78.49108017839139,80.70867171457377,81.39100757186065,78.49108017839139,0.8529198216086088,1.3646717145737741,2.0470075718606613,0.01,0.01,0.0,False,False,False,7305.69,2026-04-14 22:00:00+00:00,79.554,175.0,EOD_CLOSE,10.5,0.0,0.05,10.45,7316.14
82,XAGUSD,SELL,2026-04-16 16:25:00+00:00,78.707,79.57858965753321,77.31245654794684,76.61518482192025,79.57858965753321,0.8715896575332267,1.3945434520531628,2.0918151780797443,0.01,0.01,0.0,False,False,False,7316.14,2026-04-16 22:00:00+00:00,78.692,335.0,EOD_CLOSE,0.75,0.0,0.05,0.7,7316.84
83,XAGUSD,BUY,2026-04-17 11:45:00+00:00,79.571,78.86179877106957,80.70572196628868,81.27308294943302,79.571,0.7092012289304268,1.134721966288683,1.7020829494330245,0.01,0.01,0.0,True,False,False,7316.84,2026-04-17 12:50:00+00:00,81.27308294943302,65.0,FULL_TP2,56.74,0.0,0.05,56.69,7373.52
84,XAGUSD,BUY,2026-04-17 16:05:00+00:00,82.424,81.4268128687205,84.0194994100472,84.81724911507081,81.4268128687205,0.9971871312794989,1.5954994100471982,2.3932491150707977,0.01,0.01,0.0,False,False,False,7373.52,2026-04-17 17:20:00+00:00,81.4268128687205,75.0,SL,0.0,0.0,0.05,-50.05,7323.47
85,XAGUSD,SELL,2026-04-20 07:40:00+00:00,79.616,80.60172900981128,78.03883358430195,77.25025037645293,80.60172900981128,0.9857290098112809,1.5771664156980494,2.3657496235470745,0.01,0.01,0.0,False,False,False,7323.47,2026-04-20 22:00:00+00:00,79.827,860.0,EOD_CLOSE,-10.55,-0.0,0.05,-10.6,7312.87
86,XAGUSD,SELL,2026-04-21 14:20:00+00:00,78.442,79.25475372260145,77.14159404383766,76.49139106575649,78.442,0.8127537226014595,1.3004059561623353,1.9506089342435031,0.01,0.01,0.0,True,False,False,7312.87,2026-04-21 16:25:00+00:00,76.49139106575649,125.0,FULL_TP2,65.02,0.0,0.05,64.97,7377.84
87,XAGUSD,SELL,2026-04-21 19:40:00+00:00,75.567,76.55613821645345,73.98437885367446,73.1930682805117,76.55613821645345,0.9891382164534557,1.582621146325529,2.373931719488294,0.01,0.01,0.0,False,False,False,7377.84,2026-04-21 20:25:00+00:00,76.55613821645345,45.0,SL,0.0,0.0,0.05,-50.05,7327.79
88,XAGUSD,BUY,2026-04-22 11:15:00+00:00,78.068,77.25872321253702,79.36284285994077,80.01026428991115,77.25872321253702,0.8092767874629809,1.2948428599407695,1.9422642899111544,0.01,0.01,0.0,False,False,False,7327.79,2026-04-22 22:00:00+00:00,77.65,645.0,EOD_CLOSE,-20.9,-0.0,0.05,-20.95,7306.84
89,XAGUSD,SELL,2026-04-23 08:30:00+00:00,75.889,76.79178439409722,74.44454496944444,73.72231745416666,75.889,0.9027843940972264,1.4444550305555623,2.1666825458333436,0.01,0.01,0.0,True,False,False,7306.84,2026-04-23 12:05:00+00:00,75.889,215.0,TP1_THEN_BE,72.22,0.0,0.05,72.17,7379.02
90,XAGUSD,SELL,2026-04-23 15:45:00+00:00,75.965,77.10907236967614,74.13448420851819,73.21922631277728,77.10907236967614,1.144072369676134,1.8305157914818144,2.7457736872227216,0.01,0.01,0.0,False,False,False,7379.02,2026-04-23 22:00:00+00:00,75.553,375.0,EOD_CLOSE,20.6,0.0,0.05,20.55,7399.57
91,XAGUSD,SELL,2026-04-24 06:20:00+00:00,74.651,75.59538277269924,73.1399875636812,72.3844813455218,75.59538277269924,0.9443827726992462,1.511012436318794,2.2665186544781912,0.01,0.01,0.0,False,False,False,7399.57,2026-04-24 11:05:00+00:00,75.59538277269924,285.0,SL,0.0,0.0,0.05,-50.05,7349.52
92,XAGUSD,BUY,2026-04-27 12:10:00+00:00,75.832,75.07267580355867,77.04691871430612,77.65437807145918,75.07267580355867,0.7593241964413283,1.2149187143061253,1.8223780714591882,0.01,0.01,0.0,False,False,False,7349.52,2026-04-27 13:05:00+00:00,75.07267580355867,55.0,SL,0.0,0.0,0.05,-50.05,7299.47
93,XAGUSD,SELL,2026-04-27 17:20:00+00:00,74.968,75.7557891080898,73.70753742705632,73.07730614058448,75.7557891080898,0.7877891080898017,1.260462572943683,1.8906938594155245,0.01,0.01,0.0,False,False,False,7299.47,2026-04-27 22:00:00+00:00,75.518,280.0,EOD_CLOSE,-27.5,-0.0,0.05,-27.55,7271.92
94,XAGUSD,SELL,2026-04-28 11:05:00+00:00,72.872,73.73544542987764,71.49048731219577,70.79973096829364,73.73544542987764,0.8634454298776472,1.3815126878042356,2.0722690317063535,0.01,0.01,0.0,False,False,False,7271.92,2026-04-28 22:00:00+00:00,73.109,655.0,EOD_CLOSE,-11.85,-0.0,0.05,-11.9,7260.02
95,XAGUSD,SELL,2026-04-29 11:05:00+00:00,72.601,73.34180534998774,71.41571144001962,70.82306716002942,72.601,0.7408053499877371,1.1852885599803793,1.7779328399705692,0.01,0.01,0.0,True,False,False,7260.02,2026-04-29 22:00:00+00:00,71.202,655.0,EOD_CLOSE,59.26,0.0,0.05,59.21,7319.23
96,XAGUSD,BUY,2026-04-30 16:45:00+00:00,73.321,72.51710512519055,74.60723179969511,75.25034769954267,72.51710512519055,0.803894874809447,1.2862317996951154,1.929347699542673,0.01,0.01,0.0,False,False,False,7319.23,2026-04-30 22:00:00+00:00,74.182,315.0,EOD_CLOSE,43.05,0.0,0.05,43.0,7362.23
